uid	name	describe
574205b0e17bdbd883028cb12f5525d9	NDM2-63~225系列塑壳式断路器	""
57d149a7a0258d80937c9bd593e7e54e	湘潭电化电解二氧化锰	""
592b8e2e1d160a649e60065ade204e8b	亚太药业盐酸环丙沙星片	""
5b367897199625fc070663a63e6b61d4	佩蒂股份畜皮咬胶	""
5d681e665ef9224966f4147fb53e7a6c	园林景观	""
6170f692cfb5697a901464fee64fe5e9	金融投资	""
61c697ef6fc93c45b7cd6ae4680c833e	热缩制品	""
6301ffdc4beb98b3a1ad859741fb8150	阻燃HIPS	""
6489c19a7a096ebdc1431e741bcded2d	常柴船用机组	""
664cfcdc08d712e52522ba9986bef181	栖霞建设东方天郡	""
6701e30aea940bc0cb7d066fc8b5f40e	高效振动筛组	""
690d7edb9f5d399cf07ce74287522d23	智能移载	""
6999f73f08880caa1e297c1af4ed4969	会员费	""
6a6e2fc83146b07f063a570136600b0d	海天儿童酱油	""
6e0ce71b0ff33d6ed315fa8db5302677	瓶装液化石油气零售	""
712436cf6f7737cbd6e80a6faf9a0f58	数控裁板锯	""
712b9d78eafb909dee4fd0db54f57255	时代新材工程机械减振产品	""
712fa7cf509e3fd23b798bb45dd27121	国际实业焦炭	""
71ae67f5ce2d32138bed97fbe822790b	DT(S)S122型电子式三相有功电能表	""
7479939ac768680ee78aacac2af9db60	金晶科技汽车玻璃	""
75c3649dc55c5ed258ed7a6efa1ad245	洋马联合收割机	""
76cb9fc8817d112902ae2a5939b5c7c3	涤纶POY油剂	""
783746ea79c88702de783f7d7bd6d465	星群心脑清软胶囊	""
7955246c373f27cf0e161c6eed7f6dd6	97%辛酰溴苯腈原药	""
7a9e5a44fba855d3b1003331fd9dcc88	万向物资贸易	""
7b085fdd4ce76486de26ed33d815449e	新华人寿员工福利系列保险	""
7b2eb92d39d49c54873904a04e980c94	鞍钢超深冲钢	""
7bcc67b5a3eec9903e0ac718a58fdeb0	6LB×16小无内胎系列钢圈	""
7da4d50dbbe4b2e3a3412ce3c4b5577f	捷成JDAB-S硬盘播出系统	""
7df51cdd6ff186f0ff7b8e37cc332058	海天香醋	""
7e11a5c08edf5539d77616ad3a700f1d	高耐磨输送带	""
80392c162fb70a668dcd42f13ceadd69	赫美旅业	""
812faf23692d76d6e87317e76030bdad	北方创业煤炭漏斗车	""
826dd24297e9c1c3296913468ffcf1c0	龙华旅游城古建筑	""
8393c46ff6bd573ae158ea8ff13ad3b2	滤波成套装置	""
839feffdecd0d544303de3f909dd79ac	多画面监测报警系统	""
8597bdc252267ab31549235cb63b0c76	美味金字火腿罐头	""
865e6475aeb92288f262e54bc7863997	鲁抗乙酰螺旋霉素	""
89179ef7c34fdc2dd9f1a0515b6a3dde	液动快开蝶阀	""
892781218a58d15c5657c6c55e37d0e5	益欣雪阿司匹林肠溶胶囊	""
8cc89913fcbfc6182db83ec9cb0a2c14	厦门中心（东南国际航运中心总部大厦LED夜景照明工程设计	""
8d91e634d42244d6691320df6af3398e	阿科力A-1355-1羟基丙烯酸树脂丙烯酸树脂	""
9485011aff7ca39ad1e45ac22aa989f9	军用地面无线通信终端	""
953566b5e31598577633c36c74ba14f4	光伏接线盒	""
95e3cd35cab37feb7ef756f00c2590be	上海辅仁雷尼替丁胶囊	""
96a3d9cc09b960958e68209957bfe0a6	福耀隔音玻璃	""
98b04dad911026929cc730df7e9b0d6b	东风轻卡组合仪表	""
998ae100a5249197cd48fb45815b79a5	中国石化丙烯腈	""
99e24756bb80d723cdbbe083951ccbba	拓日新能非晶体硅太阳电池芯片及组件	""
9bcf7a75aefb48173949296d16228cab	肾损伤诊断试剂（3种）	""
9c25d9aa35c2a005fe85784473cb0ef4	利乐钻高品—纯牛奶	""
9ca19a93df750b4cd6970ec536a0de55	天茂集团皂素	""
9d6aecdde5c22854374dd6a879c6b712	恒生证券端银证业务综合管理平台	""
9df66a5b1a9f578dfeecfbf64bd65f22	东风八平柴组合仪表	""
9ed2c1c425d5339a470730fd4af19889	上海浦东机场客货代理	""
9f68608fd106cd9037a698aca0a651d4	中信银行现金管理	""
a20b3c10fd83fcffbce78c007809b9bc	人感开关控制器	""
a22809e07b603baa1f480bdb8516a9c7	科华全实验室自动化(TLA)的LIS解决方案	""
a2e7719d0e1a4dfa413d0bfe2a97c67f	多线切割机	""
a350e650010551341d44964b3ee2065e	伴随诊断	""
a5eb1e2e8da859a1ab98a154375344bd	数字接口模块	""
a67cf133977fa033409e08b382209322	宁宁金荞麦片	""
a6f8ed3009a4de8653227ffd031aaed4	煤气气动蝶阀	""
a8271967f1bc60c16b3d37e531126993	屏蔽环	""
a8d5d4f74d0e56c0d591ea2aae4850b2	宝硕木糖醇	""
a8e147cf9ff0440a1fecd57102cb2793	舒肝解郁胶囊	""
a9cc92dff4bddbda8b3273adbd13f859	三泰ATM监控主机	""
ab22f49edaab32f76e83c84da8f3a040	贺兰山神索系列葡萄酒	""
adc9136c258006d67c55f0c6768db113	城市馆展示系统	""
af24c2941d8df4f8704dc7fd4be1f4b4	北京潭柘寺	""
af271a34cd831d1cfd67c5e38bb4567e	WAOL 2016型 铁离子在线水质重金属分析仪	""
aff41ee2157727bed5dc30b919d7b0da	FRD	""
b19929aab35a33b11a2cb18df692a03b	高效布袋除尘系统	""
b25dac617072ec82061d2b0c5f1cd5fd	深盐二通道	""
b2fa69ab2dc16c2a9e22d2ea4ffac2e3	鲁邦新天地	""
b32c1c2197fc3db54288b207f2534280	高效隔音玻璃	""
b541670ece7c2b67f2512047667dcc01	椰岛海王酒	""
b7d932b4367a59e6c7bc3fc202a3f8f6	贯流风叶	""
bb8c17984ac2b94f204a7ad338591e21	金属嘴	""
c09c36a591a4d6c05ed3cc4c3e052c52	PBA井式预抽真空退火炉	""
c17446c11b1437c3c60956ef6a5488df	濮耐PN315/2滑动水口机构	""
c31e7f3b7f77d4c8b3d01fbe4c6e7166	南昌洪都大桥景观照明工程	""
c43e7a135c81d6b336d709a3bf240856	污水处理	""
c488d6d20125574b64dec8e0f10220a9	首开国风上观	""
c68543b9349a05941084c830fc0fd5e3	中江地产江中花园	""
c7364890332c58b27c23fc1c00187745	氟化铝	""
c74ac6076786feab9471152f8b7a8356	EOC中继局端	""
c7a8ceb6d29731fcbea08cbca9bf312d	龙净环保物业管理	""
c7aea00ba0e6a30cf200f6a13cbb1988	交通工程	""
c7d35a1f69969aa465b1b192298c2500	高强弹性合金材料	""
c80adc29fc48b1d81de6a0c3f68dc486	“Narada南都”LSA大密系列电池	""
c96febf27af58bc7bc3a62014f55ef9f	龙马环卫清洁装备	""
ca5a4841113512f2e64b7df9b264892f	双钱股份子午线轻载胎	""
cc84a015b53f3122179f5eab580db33c	铝合金绞线	""
cd807343143d5969a4d53cbb1bdba466	多参数监护仪	""
cdde43b3996ed983e0248443c0a5d3c5	包装膜	""
ce88b5cb0caf26e1a5b6f06e5dc4f947	胜利股份扑草净	""
d04018ee8fe7b038a56d0e3ac6595a2f	北京LG大厦建筑工程	""
d2bea754e72ff2401940a363b15e25a8	飞球锻钢固定球阀	""
d37252f62fccfa7ef5f3a3b3325831b9	高度集成的读卡器芯片	""
d4b1366c431886f3945aa38a2b1af306	康佳手机	""
d51a4f94694f46a4708e24bee8a165ba	进口贸易	""
d587c70cfc7f7d3ff89da250bbbf7616	18K群镶钻钻饰	""
d6a18bdc97c066d27f4079a190563502	万达XML交易&消息中间件软件 V2.0	""
d6c8c24f301160a5e79e07c7cbd71f82	锦化氯碱三氯乙烯	""
d98fb7590a3c188ba0a11a182f30c637	国兴小月河项目	""
da257adb5365d7845f818121ea1adf24	三峡水利重庆市万州区水电供应	""
da7e97c0ef055422db2e4206d8de7279	商品期货经纪	""
db6c85db395df28421a3962735230db7	星湖科技粤宝缬氨酸	""
db7c68f368d2e27194e0ed33e3ad05c2	"天津磁卡\"中银信\"第五套人民币防伪鉴别仪"	""
dbcd216e82c7de87c09cccbda04d957c	兴业企业外币账户	""
ddf3c6a839494e64f351a02f23ec75a1	众生胶囊	""
de0ffaa30ed59574b12cb8f98da37a8e	网络通信电源	""
de1bd5528f997f1a09bef95bf22160ba	新晨交换平台	""
e077678485716e2ad78e698589f68869	新农保	""
e12ba7d672c838ad5e248c32617a1075	其他智慧购物产品及服务	""
e1bdb5b8d7c8cba5001e34bfbc564846	被动器件	""
e6d79cef7a012cf08eb1c947ae40e94d	高端智能家庭网关	""
e833b7bdb8777b2f15f544a57ceef016	提供油品及液体化工品码头及相关物流业务	""
e9db1adafc3a89714514428b93e0455d	方正MP3	""
eac619bb6a3f7bf184b733f6134ff7cc	苏泊尔榨汁机	""
eb53520ed36b45277f42586b9d8e86ca	孕产妇用品	""
ecb53d1ed79aca13d0cb56fcc53622ec	钱江生化盐霉素	""
ee31f9008f30493bcfeb632f6bcf1fd5	三泰柜员身份认证指纹识别系统	""
ef32188fdd74d7b3b067afc40e361a5b	裸机保护膜	""
f5cb8da515fa85954ef9b2f93496c316	反射片	""
f7ec83f88708833aa93bffbf29814b35	AUV01(PP)系列紫外光固化丝网油墨	""
f98e3aac6a2d8c97b998d1bdc18862e8	双环科技煤炭	""
fba21ecc56e5f227fb0c75b24275e74a	阳之光空调箔	""
ff46553672a86afee3376461b57325a1	汇通能源商铺出租	""
006ce43d2d05cb703ff7260e4fa3ef90	对象存储 UFile	""
0491f66670831471d9a727382bc81a23	建筑装修	""
06c172aad6beeba9540839e6b3132aff	9QSD-2200型青饲料多用途收获机(不含动力)	""
08e0a791a90dd877bee5619206f3a559	6—氨基-3—正丁基苯酞	""
0d6840afad2545fd5092ca0187dd2810	上海巴士高速客运	""
10a17dc9cb6d6521dd34327fa5fdb883	四川圣达煤气	""
119639f04edb90d0dc917c5b486698d1	中国重工曲轴	""
12d03a11c42560309e7c97b2fcf98487	雪橇	""
14acb12532c34d64821efc42d0d8edd2	射频微波产品	""
157ea5cb57b8c3e3e4a1b7f3901b28a1	金贵银氧化锡复合粉	""
15e1b60a8f0c47712ac6bd7bad7d8ad8	许继EMS加工服务	""
1726b51230399d5128220fc4261229dc	恒星镀锌钢绞线	""
17422fd067ea39eba1af1f27a6370bef	亿阳信通防火墙	""
17473012b6a7b0067d0cd398700393bd	XBurst CPU	""
184470ba6442ab978627b6070e92dbb0	精简版混合安全内存模组 (HSDIMM-Lite)	""
1a0fa5c931557064e2a3d72fe069f1e5	燃油系统	""
1b52a49c7637e7f05c89464c7b3db750	中原特钢方钻杆	""
1ca5fa64e833261f918b10a0af31c55d	海药阿莫西林干糖浆	""
1d12ed3515846b8fe37ddcb16d6b5a1c	西藏高争建材二线扩建工程	""
1e828035831268d22529b5a64eb9fa14	静音型电站	""
2276af67aa3bbc9d40362e1a194d5ad1	精准城运	""
243a10de5b68038a864409a4568c205a	高强度低辐射镀膜防火玻璃	""
243d610b1e4cb35fc6e0115625c8ae01	多级液压缸	""
25c7c36154dabe7e4dcfeabce513a900	天业租赁及物业	""
270bd5271f2a0e3094f09f52aa972377	MA40系列万能式断路器	""
273acbb1ea3a60d1b95e402630381b9b	2,5-二氟苯胺	""
280b2bf6350041fca6f2f7c93a858249	DC－4600手机取证专用机	""
28451d144425b007555bf896f58d87ef	喷射纱	""
2aa85d05fefaf9a56b05e10334a77439	白云机场飞机停场费	""
2b4f8903727967c1f832369bff6d0e0a	开模机压杯	""
2bc980b9d693eec3bed91a92f4eac8a6	沈阳新湖北国之春	""
2cc23a18ab394a35f93aa57202ab96ed	悬挂输送自行载体	""
2ccb3c35f2fa3e90016dcdc89302c97c	聚醚胺	""
30038cd5b2004653d94a2dc8efab566d	南通世纪花城	""
324ec5a343ac8957c21d2c8ea4a86695	微洗井地下水污染在线监测预警技术装备	""
343b5bd2662a0d4d8ee07d86e3b44ac0	滑盖式TWS耳机	""
34a5d33be7d19b570a280b451dcf32af	上海六百	""
3a330ad4e9fb4aad43b9e9d8688bdd70	汕电力A云顶天海房地产项目	""
3ab3065264ef8712a33196f5fccb887b	银鸽书写纸	""
3d48599ae2bbd99172c45e50e7968373	燃烧器系统	""
41440d458c333440c17c8d0cffe4bf51	海南金海岸装饰工程	""
41aa1242bc4594fec82bd55976d99bd5	新华医疗医用超声波清洗机	""
41bcc2131f7d6f2cfe17199b212b808b	园林绿化	""
4213a23ecf11a06f36b2ebd680b1d092	亿城天津红旗路项目	""
44481aac2b04f71967be9aca1476e668	大连嘉汇星海	""
4634333184b904184dba25e9b74080a0	现场总线通信产品	""
47969a6bc9b943c72b40461e31c0bf9f	电动车轻量化焊接生产线	""
47eee99832e1c1ddc724af49d92d84a0	北海国发除草剂	""
4845a9dbf1b3ec143c96d374ec8e129a	黄河旋风金刚石微粉	""
49d95564f2005a2c359c1c767c792341	国电凌海(青松)风电场塔架	""
4b7ad30af67490bb895211e6e482916a	天津磁卡门禁IC卡	""
4e43cd1c9731cc398cc5384baedcaad7	齐心文具风琴包	""
4e4f3dac3804438f084252b4a8643878	文化传媒	""
4e87413591d0cbac35f0b158a60602fb	三鼓式全钢载重子午线轮胎一次法成型机	""
4efe0e14243c7ff024917a7390f2b92f	灯具金属件	""
4f0f405e533976647494cdbb97363995	江城商品熟料	""
4fa31afcbcf74e22a2da58ee39418b4e	盐酸环丙沙星滴眼液	""
50d9113092015f860ed9fa0139d01a07	企业订单自动录入解决方案	""
52ab18e7cc770926a07e49a2caad1f2c	航空动力螺旋推进器	""
54b5867e36d45da0b7cdf83ec492a3e0	低温调压阀	""
561f9b913ba0c0aef87fe8eae5729d74	5J×13小无内胎系列钢圈	""
56a6cbfa51c1f919036f6be93eb70d2b	工商银行企业年金	""
5701f5003141b89791bf99351f2cc89c	个人存贷款	""
5859d793e0d142703d846fa049a4acf7	石基人力资源管理系统	""
58bdafe6d916c6add2c43c83609272ea	慈山电解锌锭	""
5b1f5e37360ab82c13ebfee9bc890b82	攀钢槽帮钢	""
5ca6d927e858cc94eb89716497e2c346	咽炎片	""
5d0a65837a9e22166fc61dc333e8ca65	普通整流管模块	""
5e14e147961b1132e155203aa48bac01	Oracle系统实施	""
600369028b1d695cad7314915d96155e	矿用型带式输送机	""
62b67eaa831611ce1aaade83c7f32a0c	接入交换机	""
63490c924bf44dd4b79d973a4efe11c7	通润电梯曳引机	""
66a254e310b7eaacebd702469789bd37	濮耐中间包上水口	""
66af88e33fda3318959c1ec43e7c3954	合金软磁粉芯NPS系列	""
693f62d210ba35015f904c4de530dc55	江南高纤涤纶毛条	""
6971dcc3ee0364ad0f1c6062921e054d	东风科技排气制动阀系列	""
69a82ecff17031f293fca2182c0b2004	少年三国志	""
69bb87a3536c80ac37ada82f59dbd27a	水稻测土配方肥	""
6a10690bc737f9db1e0bc6ca8f239bc0	东力通用减速机	""
6f54c2a07ed1c63154dc724ccf819c77	假牙清洁片	""
70086d6c66b91476a019dc2f862062b7	日戴维-硬性角膜接触镜	""
70cecbc1df70152db9554e4fbf26bd13	铜接管	""
7181697afdd231f5107634d8a139b204	长松（聚乙二醇4000散）	""
722daef2b451599c6ef8d13a94bd87c2	千斤顶油缸	""
743a18c9fe88cbea6db6ad645e7c1830	液化石油气销售	""
757b7b259ad20d5c9797251087772488	上工绷缝机	""
75d3afe8f6d933ed01b59871565153a1	L-1型多功能果园作业机	""
77330cffce02fbdad5cb56c63b1b697a	精工混凝土搅拌车	""
79a94bba5faa863335680634dbcaf1a9	鞍钢镀锌板	""
79e9270178ade63dfeea00181619514f	渝开发金银湾商品	""
7a455a53a11376d83efe1c7f0e57a4e1	湘电C.B立式凝结泵	""
7a583968468b8d46ff5db2d2b20b6ba7	深纺织纱线	""
7aade96c75ea12ef8d5111af5d2c105b	RTA-G 高效减水剂	""
7b37067f6c980f698fd35148aae279fa	金合金靶材	""
7bcc7b01a2fb03c55987dad9292de5c5	铝塑复合膜	""
7c4eca9c2f880352d6f28eb563d4a0a1	肩部按摩器	""
7c799311c358c232c137e51d52f5eef4	PD/PK	""
7d0fb05cdf73cd0b47fd3cf812c261b4	10G EPON OLT模块	""
7d5fb02c4aed9187604e1aa6f06090ad	浙江医药β-胡萝卜素	""
7de64c24951ee33885db52f460afd279	叠层片式通用磁珠	""
84aad2841ed836614c6505b98da0f123	南京中北的士	""
866134ef901ca01e6b9b2fb7a660b14d	岁宝热电哈尔滨市火电供应	""
867621e0815853067d9e9a5d335022c5	东信和平PBOC1.0卡	""
8886646d94c2e47e0c0809208dc55eb1	油漆工具	""
8920bebb4a7a9ebf8bb610dcc1835454	双强少油煤粉点火系统	""
8ad5a5f4dc99bffcd405f8af19205efe	炎症疾病诊断POCT试剂	""
8c1151022d540e5b61559ddfad7ea83e	精达股份HFC134a压缩机用漆包铜圆线	""
8cc74877b56782f81fc4beb0b39a979a	好安威干拌种剂	""
8ce34dd492cee34742bdeb4883b98844	永冠股份PE警示胶带（膜）	""
90063ba32e287c944a0fbf92b3330e5d	海航客运	""
90d60f6016ac21af8bbb497e6f038771	爱涛网	""
92e53673019e2bd1a6b0bd84f6a56942	伊立浦电吹风	""
945d5a2559389376dad342d69c0d088f	智能手机组装线标定解决方案	""
959d9d06269ba106264435490328ea98	华银煤炭	""
97aa9a3d88a9f7e39530bef592aa2adb	金太阳涂布纸板	""
98ad072d214244aca89dbad3959b9dc8	海正氟伐他汀钠	""
98b621540527cd774689549c398033f8	SAPF有源滤波器	""
99061b2ea14e92037a3a42ac49f852a1	苯乙烯类热塑性弹性体	""
99e1b7929b683147d9ecc105926d821d	恒瑞威克	""
9ef53be849b556810ca60ac626ce823f	光纤激光器系列	""
9fe04aa149a166520cbe036548100179	木瓜奶	""
a0b76b22deb0cdee6d658d5e8f01ed84	中华国宾酒	""
a180326acd7b7968af70690600d8e34e	湘钢连续铸钢方坯	""
a27a1c1fe622458ee58388e0f9312091	LED显示屏系列	""
a2e21a15e90a155b6e03b2e648736803	型材切割机	""
a4c114908e2c2c845174f6df6ace1071	鞍钢角钢	""
a55105504c6c2957f33d7ab8ac1f98f7	注射用甲磺酸培氟沙星	""
aa40ec44bab3cc6df0c53b7fdba97e69	转移膜	""
abc9a392a8900bf8ec03be9caf761e94	阿咖酚散	""
ad743ef5318e359ec3028a24a8b56ac8	东方电机600MW超临界循环流化床锅炉	""
ae0be482ea8d4ffc9bdd2b2bd0cc844e	凌志软件基金销售支援系统	""
aff9dad2d386a04ccddec2c51cb5d301	漳州片仔癀跌打精	""
b0643c2d1cda6978629b21fe38c2db65	达意隆全自动高速PET瓶灌装生产线	""
b10e68c7b3081dd2bd41a639af9a1b0c	航空动力各种拉刀	""
b16b0aa2e5ac06a373936166048594b8	金丹科技乳酸钙	""
b27b53a34b0ebf429849910285fc6550	方盛制药血塞通片	""
b3687c7eaaf646f97a9d54bf9eba6283	华兰人血白蛋白	""
b45a2c7b82008f56afacbbc1ce711b2f	海越股份成品油销售	""
b589c7c873cf08faaf75c9a2b8898815	国电南自保护通道	""
b6594381173c33ea7a3eac3de746e7ff	新产业代谢试剂	""
b7f63183b7bbbd7b11725f930e4d9454	鲁信高新泰山单面凹带锥砂轮	""
bb0db5812d8cd9e4cc4886c0bab345e9	宗申通用汽油机	""
bc7cd8df940fb590764f6d0b15ef1ebf	手持光电探测系统	""
bcf46fff1067f75681bba7761dda7de7	唐钢铸造用生铁	""
bf84cc72285465e9d1b723aa68e32935	MOSFET	""
c106e1592ddafa8154325cba5a40f0f7	乳制品	""
c174e0ed5e42616ab1266b0a4eaf532c	AR减反射玻璃	""
c1b5ccc5108c1e1fa0b50395643ad815	编码器/转码器	""
c3ca6c7a747c2badafeaf04cb2a9c47c	铝箔胶粘带	""
c506187379f8240f287a15502cadeac3	MSR热收缩薄膜吹塑系列机组	""
c60e7906295a0a6353c0d6812db58518	铝合金车轮	""
c6c26056b0ace59c390749ab069366ce	美特斯·邦威圆领针织T恤	""
c77d86143eaccaf6e309132967416b6d	雨量传感器	""
c79404d3f3d242261e2020efeef5910c	德豪润达烤箱	""
c7f2aa4c5f4695fc833d5573073ec175	期货投资咨询	""
c896106030e4316689428414547d5aad	污水及污泥处理EPC	""
ca848247db354d8873a68ca2b655bb70	大唐高鸿网管系统	""
cc7c2173920543a913f02724111fdd1d	大庆华科聚丙烯	""
cc818b05a6461bcce5777ca28ddba22f	国元证券代理登记开户	""
cd9c9cb8f821201cbad507deea189813	三星新材彩晶玻璃	""
cdbbf4d657f350abe624c8b978d302dd	盐产品	""
cdfaacb97b54bc22843def68fa9ee7af	皇台白酒	""
cf5a9c6b871ef2d37ca757c4a048c8c3	上海名门世家四期商业广场	""
d03476891ddf031cf2d942e900e72f41	永庆和系列青稞酒	""
d0a357ceabb8c287c65e74349b31943e	蚌埠琥珀花园	""
d2c7bb3cc5fc1b363a375f420adda4ad	无线控制器	""
d403a8fcd405ff7afb40c4ed84c62390	Hercules分叉型覆膜支架及输送系统	""
d6e389e037e37d65bd6c869c3d221f2a	新能源乘用车	""
d74e220aac004dc268bd0fa26576eccf	键盘鼠标	""
d78b7dc00b30aed55c07054d7dd3457a	车用内燃机涡轮增压器	""
d9cd5343c09496b58cd62434892c7d81	紫光IPv4／v6双栈核心路由器	""
d9e1c4b9b5f26068852b350bb9e6c15d	康缘蜂胶片	""
dc32f79104cfdec7d083c20e415a374b	GaN基高亮度蓝光LED外延片	""
ddf78616eb5a23211531219a2d1c1c5c	数字校园	""
de2327d59d3679d30b0cbb3fd321a1f8	数控自动化特殊设备	""
df5c266761b149b9c635c46b948769d1	DC－8200E多功能数据擦除机	""
dfe89787038a6b5b8faad7f263252746	通信与信息化集成服务	""
e0b5d54441e9bebfac01ddfcca93c91b	基金类业务	""
e7412407f5e35835cfeb56d359c555bd	金立爽氨金黄敏颗粒	""
eb5d5128ae6ed3fac6348700b5b3988e	全自动落锤冲击试验机	""
eeb0787cfe5a510b9b31d648933ea151	长白山景区旅游客运	""
ef0ca71e8406a536935485f22872bc90	西藏矿业锂盐	""
ef2be172a2c5918b272d67e82d591812	鸿博数码印刷	""
f0e8176f3d1c36d4b5f11008a0566ff5	西部材料锆及合金系列产品	""
f353667b51e6417ea3ef518fbfa8b091	盐酸克林霉素棕榈酸酯分散片	""
f4cd8beb6ab313e6a8aefc0b0da23c76	硬件设备搬迁	""
f54b39a26053fc31f0c77b135652726d	动脉导管未闭封堵器	""
f60cf4c778a3f7112e726543d2904ec8	新化股份超级檀香208	""
f6af68331e080c1fef5033afcd2ea6f4	网络模块RJ_Cat5e	""
f7766baf3d77fc874b0ac726a17d5f23	ZHPDS系列智能所用电系统	""
f9926dbe8c251446903112908a9608de	兴化股份合成氨	""
fa3aefc84f3375cd35c1a2fbf999ec39	福耀憎水玻璃	""
fbe7d3d44b3f42c68316f289ea8a2a35	专业高端红外热成像仪	""
fc033d75811d5708ebb300423db3d53e	骨肽氯化钠注射液	""
fdf6611ee76419796fe8c99dbe20cfbf	各类膏霜水乳	""
ff540621732913dc6f8563171b80e070	电动剃须刀	""
ff9a8f438aeeaa7644c049608151cd73	设备采购	""
0215769e798b4cecfc728a1a523f84c9	组件外观尺寸检测仪	""
06b3848ad313179021918e1230a11f38	科华乙肝表面抗原酶联免疫诊断试剂	""
0a07f3be05c6cc0cc4b743753e02c031	异噁草松原药及制剂	""
0afd23146173e4ed655e5ff11fca9a7c	中联双钢轮压路机	""
0b85d7bacdb25e7e0d1b71844d20337a	北京凯德品元精装修高档公寓装饰工程	""
0de72ebe375306147d223a5bd36108e9	ERP软件产品	""
0ecf50a66dc2ff6c6f59dc1060cad702	健康沙龙	""
0ee3f5c7ac621364ba68bb5067783ab1	哈空调翅片管	""
10f123704e9852932eba5437c47adeb4	药效学研究服务	""
113512e5442b43a8340c315697b44d6e	N5A农林多用途飞机	""
14fa1994e1e985efd1aa5ac80107de00	银行CRM系统	""
1877844d4f625f3187b65dc008bf1b60	叶酸片	""
1b3dc0e66d6763828c66ac88c5345516	智光电气供用电控制与自动化	""
1de73c344fb346871d9fa80246150f9b	多媒体运营系统	""
24381ca7b55166668b4070416952c1b0	雅格素N/NF系列	""
24d42acf4c5627f23966103e20e4fe92	PC人脸识别登陆系统	""
259a98149e87741ddb3431f854744303	BBT预抽真空回火炉	""
269bc606d5a2fe1831a788c194e3a1ad	万达区域医疗接入端代理平台软件 v2.0	""
2845a4cafbd851a2f16a5c0782d79ff4	焊割配件系列	""
28f606c02af1c8e1fff5a57904277015	磁扇质谱分析系统集成	""
2a0deb2e495c58a85bcf6de61f5c23ac	环保HIPS	""
2a12c5515ec3f748851932244d53e6d1	中炬高新模具制造	""
2dcb8c0dc1bae64baaad2e8c7c40c77c	阿司匹林	""
31c406997aaf6ea47f37109845795c11	新海宜DSTS-01数据用户线路自动测试系统	""
353fb8e911dc032c89878e4cbf1b1a87	ω－3鱼油软胶囊	""
3645a54b091a512b1ec69997d39fcc00	ST12M02 Meter	""
3657b39903785b1cf23e00ee537bcce2	飞球三通联动球阀	""
37225de042b5469be7a1b6f85613f1f4	金地格林春岸	""
39253a5abbebe423a5b26c008d481ac9	奥纾氯雷他定片	""
3b833498f13232ccb4064de164bf968c	斜拉索-热挤聚乙烯拉索产品	""
3c20594349b8a381ba51294efc6d7367	神火大块煤	""
3ec528bbee31c623476a5127fc779eec	熬东海马巴戟胶囊	""
3f2aae6095cf224ae99217cdd345af93	电力	""
3fd64dbb2e8343ce2ffe51a0b2822163	分子筛原粉	""
40c19b19e7778ac0fb8dd0615064b94a	天奇风力发电塔架	""
414e6cdd91875e1d3ff67a04d3374ea1	密封胶	""
42b9cb9d6e311ace9ad5c2d581fcbeb1	三峡家具涂料	""
4355da65d433bc8de371e268341f6e09	导尿配件	""
46f67bd86e3a27950e2968447651a2ac	WL-370G-D无线网卡	""
477509923ce0c909de7479220cdf4925	四川富临总站	""
490a9d74fe3c5e8af420fdbc572e312a	绿色数据中心智能监控系统	""
4ae44f9a1c22dfc79b73b547a4ef1c1c	福星惠誉·国际城	""
4c57bbf6f2aec8d956028f110406658b	移动运营商计费结算服务	""
4ea7f4662bfed88a1466f309590a9439	海得控制GE-FANUC自动化软件iFIX	""
4f161250af4093fb555d9c38218a0f41	南车轻油罐车	""
502a80e6cd28a233c8e16103cbe1b480	金宏气体氦气	""
505d05194edf8e727d109beefe225cf8	POP音抑制器	""
52196eac32c0026304df665ff14f449a	顾问及咨询业务	""
53d00fe4a2cfda6b1c5dcdb87f497474	锂电池组BMS检测系统	""
548734b1610320684929b9e7013d2a23	船机SCR载体	""
556803987f30a2ac62e20cad5e3a1c09	手力操动机构	""
56360cda6b303b7739176550956bb252	细胞培养皿	""
57dc94a6796b2bce6e8c93843eb42e2e	原水股份上海市市政供水	""
5832178313adbdefd90a3946c3324594	派神纱线	""
5e8cefd1becdf624a7ddd848cfab0125	亿纬锂能锂亚电池	""
600e024a833093f74807f49ca79acd43	取石球囊	""
641116ee1ef2ed9516a56726a43416ca	大对数主干电缆	""
65ff5cf0c34a25e7f9c3126a82aa4df1	游戏及IP内容互动营销	""
6793a52ba1d800371735f55f34f554f5	烽火通信电缆	""
69f083abce24bfece64498488db86b48	台式彩超	""
6ad5dbed10a66ba5ef8f59a4c9711b7e	女神联盟II	""
6b20f13813f733c75e95b0fed635e319	日照港铁矿石码头	""
6b9b0f9982ab93aadfe84f4bbdf946a1	MPT模拟集群产品	""
6dde36a1660efae5dbc1440d42183b93	市场研究	""
6fa54d2d113655f5d87f8a6b306f4a7e	肉猪销售	""
70400755d611e6c5dbc077c439a1e3dd	贴片高频绕线电感MGTC系列	""
71d71394b4202969c17b1b2adf1c1048	蛋神	""
7212fb22b7768ad60e7b1e935381e99d	众合机电烟气脱硫机电工程	""
744bc78f5043ebc59e35ca743b7d1b98	耳机驱动器	""
76492cd80a8b8a0c6982c02ba9dbcf3c	齐心文具修正用品	""
77ea460e9c53c31d4a3a8f1b0667ce02	底阀	""
