uid	startnode	endnode	reportdate	order	amount	ratio
c7d4161d944f4c5b84bc93937cf3168f	0a1c50f5172f5c99a3654f1de7f6a7c2	b41f06ca2a9c68dacfa9e080738ed2db	""	2	5439878	0.59
c6a50607e66f4c32bc19c5a4e797da9c	0a21413ec075ef23c62aaee4abf6abff	79ba193e98142b37577faf864938b4f2	""	2	65581208	5.65
6cf9658d56184306a370a8d30f17e67e	0be3b390c2adf585fe82562f4d620327	2fce1f88b1bb2585062907d448b65b06	""	4	3220000	3.34
987f2b01a1654b9596e7d302f7424b99	131df3e4802cb333f22d8dd06bba85bd	88c92b5be214791fe62dcb9d8cf57217	""	1	103425058	7.92
96cbc10b88d749d9b7f6d5f1a9bded60	1791dac6f210ce8cb0dee3b6c4534d40	b330a07becfdd4276b4c012f25f4f4ed	""	0	571480527	25.88
51c32e7d858a4410ad2d5dc43dbea690	183b0072d9a6f6e0a8d920a926c03290	9c9547f8c7e38dada1c90c67f4d170c0	""	3	18088420	5.46
1dcfa34588ba4bb0af3d2e340397bef7	1a9da604fac207d3d552ee08bf6694b8	ca801c7c588e22ec82b09b2da45558a3	""	4	2614379	4.54
9806a130cb3c4c1cb5965e09b75e2cf2	1b4e7af49d69965197e9ea504dead6d3	d0568333b66242126269d0fe113713b2	""	9	2300000	0.68
2a2ada35823a4dab843e207381a7ad2b	1f5553df5f3c44e05e918c800f537f9a	51e13475093424a30f7e34a73802af54	""	3	171397500	4.91
56cf90983e534f86a136c4ef31360883	201cba16b0a0c01364591a0b82d2699a	e6358d1a69961145cf3b0f981d60465b	""	7	59766097	2.89
871596ef693144f8ae8c4eb972929b9c	204339ad3bffa1d9b150541471ff5aaf	fa574bd65a8e37876673dc59a1ef9449	""	3	64863890	5.12
722a96c9a72f46a2a107ac466288e032	2499beb1062cd46f999cdfb6d8a7807c	8fa2379d31a766344aeaf4721b0dd83c	""	0	977755244	48.31
e53685c1ac64458d94c852f7c529671a	25645dd578060ec3f1c7d5f65e442c70	aad8906bae8c1628739d47d5bb251196	""	1	49256529	6.17
3596e223bc0e439d966946cccebe39b0	285bca93b853a8dadc28a720e621c232	785d16743b9e238cdf7feb984d00fdbf	""	1	64043895	11.46
cc206e70ad424d98815c837a6b3f9b88	29d518bf461660a1e91a3cb990359235	40adecee7d6c8086a35581c26dac1b29	""	8	1074073	0.27
7fa25202079d4e808dd313ff3179fb73	2a8743f1fb5d7eaed354b455f108756f	ecc984f09b614a2864562d4712a6a768	""	2	14211887	2.72
ec182ec4b3cc4322859d65b6162fba6f	326502719206bc1c2d94f17ec32c27a8	5e6045d5b26b60f691d2b6fb28b01728	""	6	7500000	0.41
36d5c298013f4b7cb86b111244cef660	327815406be0e9ea700df615719a8ed1	0c415a8a38dfeba95c6d547ba674bb29	""	7	1228000	1.62
e9ac338077544c7dbe1dec1884ff7f46	359acf5a5f588757c27e1faef93b7d97	fb20007b33259836c3741b2f7ae418ae	""	1	40000000	8.53
0496b5fd0db049d1a986234970b8f1c1	37f658bef5c5ccf5b0c2ada1c4da5946	c6f7a2a7dfde04c7d80e2855032adfd7	""	2	19971887	3.87
1aecf5ea502d4b77b4afad0803cd9fb1	3a8a4f38c52be24b471f8a18fdfa1b65	ef77bc3eb9971d3e79ad152cde571615	""	2	164500830	6.25
d14038d25374401a893caf169ae7f568	3d725d9fa82f3d5fbf3b258703ac3a95	7942dbb4a322160ba1c7dce1729fd8cf	""	1	246459149	16.1
febc4c952ae847ccb57907562178cbd5	3fcd051d97bce41e6d2354222d02cec1	8d44d947d928f6c3ffeaedfaab09fded	""	7	5561626	0.41
ddcd687e4d4047c298bf8bc8fc1561d1	41ac4d90c03db3e932667024cd84fe7f	3d2f662fdd73e631b21bf7cad252d796	""	9	2500000	1.5
513f6dbd94af486aa427be402d5f23f0	44ba64b57ee158b34b34e7d3f2b147c2	218dd9ce4bc13c0cd228ac3e7ef41a84	""	4	3330000	3.75
379290400e4d4c9d9f305ad743d1a860	480a67055704e7e9770228af5de511e4	421525dc76cd55705a2a79e3fe16b4c5	""	1	2462152	0.75
8699eb2f6f374ceb832681b3f1286ee8	49de280a92950337243e0c8af3bb317c	8ecc55b67eb472d875865c4bbad7f8fc	""	8	15857694	1.17
e3c4be3291e5484d896038f2be5c40f5	4e5ea1dfe7a990334c19d40b6c4eb431	adc868407f8893069b44eaa23a2d8622	""	3	483846096	2.99
aaef5ae122114d7999600f9a5a1cb0ff	4e5ea1dfe7a990334c19d40b6c4eb431	bd5d5e79399011c9372328db6e60a7e6	""	3	90428645	2.99
037cee70fae041c1800acd78106d12dd	4e8eb12cf16a6cd0c6a1f26ca9531e34	6d06cb486b21126d246b67340cc22321	""	4	49200773	3.44
37bbefde7870499db9839d6027860754	505fa69b72220bbc373fae4434d78c75	25a884d70079353693d36190dbe31f7a	""	5	1800000	2.25
993c661250624d09921f6f144774e41f	50d02cb97546399acabd65d3c7c31d07	aa845029c0b6683ff4d778c0d3d9db74	""	1	125703386	18.35
4058cb2efdd0438ba701a07496a92f86	5196f7d241ea978a65782a181ef6b5ea	058a4f934a40c5af32c1d7e2ddd9cbf1	""	6	11009500	1.5
92bb736a7f3e410f969cb3f4a768fc8d	5196f7d241ea978a65782a181ef6b5ea	4c3e7eef0e0642a2ae8b766885f1af65	""	3	31053880	2.97
ef448a23ec734ac88b4deec1796e6379	5196f7d241ea978a65782a181ef6b5ea	9e2e7cf0da330cbb99b25b9fff016ff8	""	8	894300	0.35
444662793f324736a0a4b37428f1d747	5196f7d241ea978a65782a181ef6b5ea	dae8041b37396b84cefd9a79dd082339	""	5	100754000	0.86
a62ea64d41b641438bb54b67ccd23b3f	5aadc5cbd083f050a7dce0a6003e64c2	6dc4e43e5861007f9a2c260735036c0c	""	6	3800000	1.29
03e29c2a4cc4409988f96a34b8f54021	6b4fb130dea7b26585ec7c81c2d00557	06c213aad269ed5b7c25edfcb2c834de	""	1	30179500	22.63
b6fda81ca0ab46428a41d3bf9cdee62e	71b5abab36583ffbf14e600ae553d6a1	e12c71792739b6254e0c1f23740edd78	""	8	214982	0.2
1225d91b19374a42be334872f8338d5d	74272da8f5fd413011492454deee3a95	6818d7d749a4d42af6447f7fcf487561	""	7	6045043	0.45
0cba645f52ec4f00ad4f4e294e682aa3	755e47e54d109a15129b33cccedf38b2	24ee99e845cba59cc2ec22bd10f6fe54	""	6	10000000	1.72
520a5be8465a42cb8c8fb96bb89e7ff8	773bfb4d1ac783e080444b3592590234	6846265725ff759c7542e7a0afa561fd	""	7	10500000	2.6
a2d54b7e7f8f42afb52cc41dff899e1f	78e52a788dd9426735493fadb3ffc499	b306a7a9eec23eee0c1e89c1f12fff32	""	9	7980396	1.15
b574048d452443299ba2e8dc37ef5c50	7b634530bb63b4a183c4917014b75a6d	43c1ae7d5cd4df90551e5c9feaa17d40	""	0	146880000	36.63
160cc513235b4314ae7df3ef7edf2ca6	7f21c18ca3ff50c550404abbd2e03790	f4a9d70fa870183c6730d7396a700700	""	4	44251886	2.63
e0d2d7e38542402689c68599d730798b	87482708a7facf36dd8919cc3b585e46	9fedfdc8104bb6532ae0c10891198c8c	""	9	6189422	0.99
3a65e358a76945b18ebce75cc00a5922	91dd5b6c73bd95c14dfaaa6db55518e7	6b9f0a7a279428f77ccff205cc686458	""	1	88948065	6.5
9650ef59de1f494bae76208475168491	970faab98733e8ff07ba6a62fdc47640	0c1e5054fc8c6ed3731dc4b184e89dfb	""	0	180065443	13.81
81af32d5effb45e591e20811062dd7f3	97191f131fd5c89b6e445d887013ccec	5168010855a0ce084a62d4fd794ebcdf	""	1	74400000	5
8f38a235594b4a2b95ff20145c092fdf	97e03730ab92a088d577a98752936b8b	85a75ab62339d67479b0d3ee3a0ae9aa	""	8	15970000	0.58
c0f2a7084d73497db7ce9b1dbd7250d4	987826d59fb74a2e4749f86c4aee2b5c	603486664d8981eb63c1eb07f63ab66e	""	1	10206000	6.06
c93917bbb7c740fd938f5c82ef6b0f70	999536c0f3fcad5e5f54c7b3c7b7de1d	f603050227dcaa14d57965d5c29a99ce	""	1	8007376	4.07
0ecd372d43ad48acb2ad2678e7a3bae1	9da4f853e0bc8dfaa69ece0104e41dad	8e0ef75d449d1b233f9e8289b0f56b70	""	1	58781400	13.56
d53f6378c724496ebaff1d52b3d75896	9ef33b3b11e348b6a6bf41478d7bfa8c	4b5053874fc7fcef9297cef1cbbc2a89	""	1	41859956	10.06
c8d3bf2eaaa74b8fb1a4caa99433f3e4	a15317ca68cedda8bd6e2d71e629a261	7c8c354be3b6e7615faae28a89ed6d56	""	5	800000	1.18
27546fd5b9a642c89d16a23e8cef0dbe	a17c33a4abfb2d3050d454bdfe1233d4	02b845f9e0755b33383ee28882fe78e1	""	0	657313245	57.33
88334cccec5b4255a4056d0c9a33ded1	a77fa381442a1db8ceb657b7bdcb4c2e	9c14adfbe5c9ac660b91d77e5f1e8dce	""	2	87816687	7.77
b62219ae20484d19a22fed9bb55f1659	a91219cf987d9043315d9b5588cc61d9	7b2172ab63d7cbdff131b646c6c4841e	""	8	938900	0.28
b052b75d74324ecab727ae0de449dbf8	aa7c1f510ae7deb03c52b0d6e9b1307f	96282c371105bafe9cdc2ad7e2fc1baf	""	7	2016786	0.87
c66835012e2b45f38192ede4c22490c3	b170ef5feb644a2c2fc33f5e46614cea	c6d956554ef0e8a25ec10c0b50373401	""	2	36757700	5.56
7dd45fcbe6d842faa047fc372548dcb8	b1d8ecaceed71025dfeb051a53c9d568	06be079800e2c0d5e4aa9947505b7da3	""	2	252258970	8.3716
f212f8077bc14a4d98fbba5dde8110d4	b56a937e3c534774ac8314bca2191c00	ca81c4fbf4bbefeb36321fabe0339dd5	""	0	416757360	51.14
fe0e6af95ca44efe8fe3e681fee6b5e6	b8b87eba40e13f6e74ccbde58742b3a1	ecdb38e2d8d3fe77e7615d627f9f3115	""	3	59464627	6.29
4ca377f9becf435b86ebee49115c2323	be2afafd90a41bb8a659a4520ceee1e5	3804e8d49264aa58ca19150b01e8b4db	""	5	284852892	3.92
c8300370cc3a4603a64e15f784f08978	c2445f82a2c40e08db97a6edb18b9823	67e600890dc06768fc01006aab8ff8e1	""	6	4764138	1.19
e89e8904b45040d5884d896754eddf35	c5c7c32e34e9d7197506004ca262b704	69f8f1e802ead2d97f3995109284846f	""	3	9604921	2.22
64102a40d34c492aa6df24f9d87acf8e	c60084a814174fa4f7ad5bbafc8df8ef	251327075a48867f7d1efd904714d705	""	5	7777701	1.48
263ee72c64374c909db1630ca4bf9170	c6e41532e07346862f9fbb3c8fc87909	15e17145242573414a0c68211c2f0a67	""	3	69310669	4.94
1717794349534dc1a27423174fcf584e	c6e41532e07346862f9fbb3c8fc87909	5168010855a0ce084a62d4fd794ebcdf	""	7	26820976	1.8
284aff0576ed4751a3a81681e74a6947	c6e41532e07346862f9fbb3c8fc87909	adb4818fc67d83ba2769dd28f36cbcb5	""	3	13605991	1.38
b10e353b0d844806a713ce0798e3ea60	c6e41532e07346862f9fbb3c8fc87909	e6e9a7db4d2a5b7c780a46b101327f66	""	1	6548694	0.57
9003bc4805624116b2ac6ac684da4005	c6e41532e07346862f9fbb3c8fc87909	faff198186dcc16ec803914a041a18e2	""	4	29063001	1.37
c66f8de22cc9420da922420d1c3a33f5	c6e41532e07346862f9fbb3c8fc87909	fc1f0f872681d9e0b0c1f47787510bde	""	6	13095578	0.61
badcf50ffa7a4389a3c7d617454283d7	c77ea6d334290d7d1b84230501a37545	ba62cfbdcc2271de85b30d26506a700c	""	3	153430305	7.4
84324769f74a4b9c9c1fa0b4c6f5dbca	c791b0f08013f9c87e6bce6141d88472	59ad03b9298fe32a81322e4331772624	""	0	187298100	35.49
631ff7de71ab4ad595c883993104d6c3	c8a49f0264d357bb96d178a7a636ee7c	8c4afcbbfec242a49a6adc2942faa8da	""	9	5057414	0.75
c476aa1b0b2f4a729dd5e7f6aa9c84b5	c8cc65839bd6b3c6747cdb9a66d81354	4639fba036e680405bdc8d72dd11afcf	""	7	18602046	0.75
0eb88539718546ce9f05fc2cba8a535e	cd8aa386381620e42ff3150ec70d9954	1a08181b30aa71abfa72e79994a26cee	""	6	2741967	1.56
df6d641bd71345b388745957d526ae44	d383644225273b14df7d55c5b1cfded6	29089f86f6c70c6f6c192ba956d60607	""	7	5857718	0.27
19ea54af66664018af7afabbda9342ae	d383644225273b14df7d55c5b1cfded6	3c88e20a9b30a7f3e4c6afd3faaa61b3	""	9	7747590	0.63
eebe515659e448b18fe509dbe569130d	d383644225273b14df7d55c5b1cfded6	f5114da5f2e6b34904444c5df55d2454	""	4	22695000	0.5
a11170810eeb418b82c3206571f36cd3	d62a5602f12766868e3b4db72f05267c	f84cf2de859fdbde62961eea515fc9e1	""	6	10052623	1.97
9134a5546aad4131a07ad5657bcecdf9	d810a8043150133a1d5028dcf6818b0e	ede0c9d89a811b82b8c0fee536571a98	""	8	15652933	1.47
8881b65bae394a7482ddcd4a6e887237	d8d1d7da4529ce127888db4ae3239c49	9cbddf64849b97a16e4d8dba99f1ae39	""	8	5351922	0.68
8946eec86e3241b6bec6077abc63968d	de2f3e1b72ee9fd554e7e6ca14539ac5	a242f885593979abded3ef0fc41ad4dd	""	2	44068295	5.47
d97beda6ca224ba58afa7a03ff1f32bf	e06c8e5fa5c62228cd0bccfe0ba1c53c	fb6d1fb64b7e0226f8d1aa0ec05fa8fd	""	6	20942945	0.4
2557a7d2bf8a40789095609d9c82fc9e	e36def95ef935b2faa9379b4ebbd09aa	7c4276828146b896d253f13f2dc7cec1	""	6	3177966	1.16
568516ca70f446439c142405fc348bad	e8f9f4532cccca562a56142315e8c8a1	7acca1c0f2164446cd6492d3288a7774	""	5	1530000	1.05
5123c2aadb1d4933b05eb396d10a9fb9	e9cc32bdf232262893971b011f58c3bd	4feaea5a80a1e4657530c86fff9db236	""	1	50964175	18.7
d709dda7bf8c4971a067a1c8cb70cb6f	ea7456fc08084bc03e0720c86e8cb95d	23a8028df020d9f299c9d161b992c958	""	2	10298534	0.85
ebf0e316d4484d3b957594d5f2307d88	f9c53e665d0cd52ca3277cb6dcc6f676	fb222f2c71a286fd2d927531f5efe134	""	9	918182	1.14
1f7f1f2b006a4c4aaba773108968073d	fd47a626a03cf0ff68d3b9c467a75eff	e7c55b539113fba488f45b2eacb6a4d2	""	2	15974859	1.39
cd1b7c0d37ba4474a1ca76f3a55789e5	fd8353a89853e341561b75eae87ca7e4	31b08d7b3cd9121ebf04ee38dfe52039	""	7	1805999	0.45
ea94047a724246178c314029bbfdc739	0139e7fb2faa11dca40f42c6ff4f0eda	f70cdf6e45d2520b2f6e222ecfd10a19	""	0	125920000	29.91
279578cd17544e10800ac0bfcbf9ce18	04a84f594b6ba78cfc0a8eafbea36b1a	c4998fc69f8d1e064c932d4b3f717b14	""	0	196500000	41.62
a4c7e2a7617b405083a4cafe0d05b625	060bcdd0322514c1e29a544f25c97b06	3f2ec3c9b251bd16c4818ee4b4f9f233	""	0	305506244	17.25
452954be09204ffca7018bc654d74608	07a181c1bdd93ead276f9626782666ea	c56c07ba2c1ac344bd5fff712f664be7	""	6	3406725	0.4
67b84768bdc04132b76b935eb90039b0	08789fe37af5cf3fbc2f0bda73a47f36	d15b5719899ae19daeda384a2eee5231	""	2	4977539	0.78
4122a41d15c14e05b7b38309971b4cb2	0efdc1e8cc4fb95b7151e5c06d34c641	90f1f56ba2b1c0520e5bf572dc74f994	""	0	832077124	29.277
c7e48e0a80254b8bb8a6766b2c1be301	127bdc182afe3be20b31cb285c9c8b34	1bf7dd5de751f029111b1c86348a1596	""	0	473186074	20.01
d9d09644664944f4bb10421fdceff31b	18ddb2cf279619fb8261b54288c00d65	1123b83dd1e6ab33844cff21a14621e7	""	0	345412223	57.96
edc5c6996c55498ca6a9a04d88302bee	198f44374366bfd5c213a7901983d716	bb9d0623d932b69674038097f8b4b09a	""	1	23877220	5.97
766b1b86aa814502bb17efeb15d164d0	1b77be099b860f1e7c763bb4611fc6e3	4d150924aafdc3401f18d7cebd8b6801	""	5	96852884	2.3
db37103f28bd4705905a567fcd4a79af	1d31d14d5563da0c3e74e9e1c40ade89	bad4a69e5a0d28006440fc854c3fb3ea	""	4	2666667	1.33
67e5b14915ee4f28be59e8b9c6e46990	201362afa4d014412c58ac539a3dc013	14f877d7a8fe9b23631bd8d1022d2ada	""	7	1214253	0.76
60d19047f826499296469436aa133c7f	22cb81446876bb04e5f9ca6a1b7008b8	a95e31023aeec47d5226e5746edc797a	""	8	5011695	1.24
120b6bedd8854f93bebd6c88a034c55d	22d1d96d395f0c37370cc5f57ff38684	d7cd91f0e6000eb16070ee31888cef86	""	4	9258080	1.5869
eea5eab73ec44d26ad775e79b75037f6	2af04c30e8100d7d574c989812728a46	5b31dc20dad69e4b6afcdfda8d6a9f3f	""	4	2570000	0.93
aa29b1b426754d389f9eb61d9d39e743	2c36d90a6b27d261bb10914420cf6d2f	05bf59a0236f6c6cbe343983f38b5785	""	0	9038709571	46
9a1b8b01d67e4e039ea8df75b8f7fc79	2d5f4ed826d58d17bd70bd59a2466608	bcc42399beb817d2605c278b355641e5	""	0	203621858	26
0dd7358f1eae405b9b0e20a68d9d0b80	342c410d0e4835b8ed5e72ad123ca766	5be344411ff15d5ec05243e1855767b1	""	0	99832198	38.13
703124b7532e44a1884c16725414e3ba	38242e0eb6c81d6407b2c74b5fcb4f0c	0f3cc3944de84115c7657f9dbc6ea3f7	""	6	12000000	2.4
baf88d05e3bb48b38cd7f5e4f48f8a82	3961bd935615d81d0118c5f89a48d482	adcf3c18535122a5cc7096e8168a33af	""	5	1041500	0.34
7be169fe634c463da4732a0437b54bb3	3a1280cc1340b7f21064a7f15c58c88a	8940e28768bca6b3b701cfd803699f73	""	6	732064421	2.4
4a0f5819537b4f0abd53c2cb852e3198	3f9571e3644cb95a60ea0cc1e4a2ace5	d28d2fbb5a4c8c91e9b77a1cdae33397	""	2	35589851	3.48
bce0167b70fc424babee5172375fee2a	3fa6df0ef2e1cec2b7eda4916e614168	408471598a1a42cb5f088e8a3bd0bdfe	""	0	29180769	32.86
89b0abaa970b4e4592bb6bf55ca9e50e	405d6cea80236ad187ef178843fcdd63	0a44d1a147fa3e54e6a3e1987b59103f	""	3	34270000	2.23
fb63809506f1446a9c1f21aa068973ae	41bfc213a4c322ca020108a8c9fe9057	c045621f1aa62b42f0c2d2198183b728	""	7	9199711	1
d2a95ef5d8154fe98050f3bc6525c13c	41d786761fb3d1a00fe470d51cedc08b	c6b06afce46b16dac4f3969085f714b2	""	4	3061469	3.57
88794e4851f7465aa6da931c3000730c	47ff5749a6d19458c79cb556132681c7	8d30e1469a3ddd5278708c0405f80a80	""	0	376268545	31.26
81b556e4dd0a43f0a848f6166344774d	4856b3e1e166cad57586418906a9bdac	f2a7642efc0ac70b21d6317a37c17c95	""	7	5827215	1.21
b2769a760e54498ebf7cde1ed7c501ae	4a15c40900a2a79e7f7e27259ce2219a	12b0d31965ae0b6bb39bfd1699b88812	""	9	6100100	0.28
3c4ab20f42254b52b956719ed1ecfe74	4a36fe5f8768a38ea8c4cfb8680ec058	442bedb0e85dfca3141c2f63fa9ffa68	""	1	12078153	9.31
b16d295fb4a74e8794626237ac6a1e27	4b3adc801f3228730a603da7e73b0c32	b47494eadb5421aef38bb928b4202dbe	""	5	3613916	1.81
c0607a232eed46a9a7f2e15c07f2c7c1	4b6e50088a57bdec3426262cc9e668ad	eebbdf795be5e104eda5ba44e8e19891	""	0	1009922929	46.18
0a2d0d083e5a48f39ea9d9c6c548839b	4fd30c704ace52b9a43ac958647a681c	a7ec55d94c11354df52c30d9134eb0d6	""	3	9413472	1.33
0964f6776ba6435282d66f3c0b95ef45	5196f7d241ea978a65782a181ef6b5ea	04fa58d3742eb73fdf46a9a33b78631c	""	1	12827300	2.91
aad77b88bd2a4c34a6197e556e9d0a31	5196f7d241ea978a65782a181ef6b5ea	130c7af0b5dc47ff303d1f19dbe4bc5e	""	2	33952880	2.3
697c6334ea0745148d4d081e22161ab2	5196f7d241ea978a65782a181ef6b5ea	2f53cb836812745b8daea42cbc8e6aef	""	2	17434400	2.17
e092b05924c54b2eafe47d59c8f629ec	5196f7d241ea978a65782a181ef6b5ea	adc868407f8893069b44eaa23a2d8622	""	4	98075800	0.61
b6c37b6ded2c4a649fe8ccc215a2ca27	5196f7d241ea978a65782a181ef6b5ea	c045621f1aa62b42f0c2d2198183b728	""	3	18905400	2.05
96c02a629d324a1c9f8dfa7fa54429ce	5196f7d241ea978a65782a181ef6b5ea	f2c16a4515bcb85434a609f1b8e0265b	""	1	18024768	1.46
8307d7ada7ec4cf9abed81f296908fe3	5196f7d241ea978a65782a181ef6b5ea	f4a6cc660785354d9dec53b5b4b019ca	""	7	76116400	0.93
38addbe309744b639d63945f10c83ced	5196f7d241ea978a65782a181ef6b5ea	fee400daadcc1ee29e2c3c93c9e419a7	""	4	6384500	1.12
c23a224a0af142d5ab23de9feccd6559	5196f7d241ea978a65782a181ef6b5ea	ff8cfd90bdd511b4f0faecbdb8b33964	""	6	71793200	0.47
9a234f76af1c4d8d8d89af4203baa8b2	524bfcfa26df1f20f212227ed504bafb	9e3475556b7dfd2d16c5197f725d1dbf	""	6	6696000	1.67
575a0a0751134ad8990501840f49bd92	5a065921084e49fda168996a962bacbc	0d895cfac5f3cd4480791fd8dd476347	""	2	154798762	6.52
d7f577634f394b0a9ea6858b2efb0a87	62de26586d4ad0da5ba3e53fb3d31451	c6226257f533d0eb09fb7080aaa8d9af	""	0	315645200	27.35
eab74ed4e46d4d56ac04fd2d6f9191ec	66f26489f762e49eb94f398f8164b406	35555945e0cdd03d594312250dab0d10	""	7	10727434	0.74
b246cd8e1bc744788db17061ebd51b04	6d6594791e00d348bbadeda585316d6f	a1669857ffc9ac2eb6d57aaf5212eb26	""	8	1949090	0.69
4e0bb0e3d0624e8cb53b31fbf7a9e62e	798685b45e1feb9c8b45e27ea649e4a6	79925d7cf8f47940ef0014851654877e	""	0	55044822	20.76
cdc32700e60443589a27fc05a3d9e52c	7fb17318f84d1c7309055f8d25d9fe1f	b7f5402ff7b8ee011f210bb41a882a86	""	2	7012698	3.44
d0a7288cf2dd47adae623af3bc6a6214	81fe70ed226368d3343c22be8f5d579e	966cda1f13b85bfdd22b81f0c758113c	""	2	48681880	9.87
2b57dcf8bbc8452f9cd22da05a7d120d	84034cf0530b79136a84215867554194	056e9d75a9802a38a5e891cf9eb9a9fa	""	6	2352044	1.5
1b707cd03eff4f26a4556acd60b03f7c	871563e3c6440758cd161a6087956055	a4e6d2fa7f97b4919dee1c621f238b7d	""	0	392505971	29.996
4df3e9a6ea3748f693ce1f02781b3b23	8f23f6221f1a1e587708c0fcc0ec6ca3	d9530e5495fbf25d7aae082e8a65c722	""	9	220000000	0.12
c422a6c298254240ba72acb583beec65	8f50d5d895a28dadc5a2db469c36db57	237d070efd3483b6b1166c2cb83e7055	""	9	999800	0.38
693e0fc055c1438ab5d533f1af96e5a2	9039c4b809b9daeeef122b27d539906a	f82221a1ff5b56a05a6c49f0e45c654a	""	4	2245670345	4.57
7a40035ef2144d18a957bab4a3ee8058	92b7bd459ce662057a5b6ac912ad374a	40b82c058a2be4b344aaf546e38c1c81	""	0	2287405786	55.8
06f81e1e2ab546b7b4109a69949ad923	98f736a2cdd51c7caa5a6ff18c691f76	d5d867997d6d5acbc556961e1732395b	""	5	16861870	2.5
a5886346451747cfb2671f6a1279993b	9c825d38695ef07a15f2761871a895b6	6b722e624d0ba7b8d8511f97a4a6e728	""	3	3559773	2.73
24710f5a30e14ad0bef44c0f7e7148fd	9df972a5c6c0a83c1d602b61b027a585	e0e49fefe3d2dd88c396bfd59db27ff9	""	0	2305871580	42.93
e8ccc8b8346243d9a4e3897134ac3d96	add1b38d5b187d57ad9863e873468a1e	308b131343c24040bf9d6e629d46c2a8	""	5	11541473	2.99
2a647c24f9bd495eafab5229280c7d41	ae7a246c6cc0432f322a70eb1e622cf5	fdfd375872d361e1153af2377200c8df	""	5	2052210	0.89
6cb1dbe74c2f4c85aa6b537ec0d716d3	ae8e9c344bb86164ad6797fb5a55f503	f4be41ded06d46d4563c509c7e529c4e	""	2	7804024	2.4
70adc48a6d634855980123dbc7776bfb	afbf278e7f7b5778a0ab1c131f7118b3	536c7905dac09d1b4c7fe46068c3b61e	""	1	46164797	5.57
1fec0cfb94654f1583576b7cfde878b3	b02affcd2566d6a576f440f782dd2a9d	35e767ee15c85ffc06f6e301419ae27c	""	0	250250000	23.12
f39e7a87409140ee95863234d79e328d	b0c6bcc83803f0c2b3cb959e4302c1ce	53ab175555a885a89f0d300a6ebdaec4	""	1	27054145	11.6
fc352a9d3803483faf32033f58a2e473	b9ac2e1070015d109346a8479cfdf871	bb53f8a48983d8f3f5b9325b8762ec86	""	3	80081582	7.75
e5a364ecad8e4db2bb60fb8e2d90f804	bb6139ed49e670af803eec0cb00f8eba	7f18db909f315a2e3029f864ccd6cd0e	""	9	2641754	0.88
6fe799a438bf43468a5970d5570c26fb	bfc07350e733b98deadd8a57defae09c	0511d27d13db8a444bf24a15c6658bdf	""	0	194731418	13.1
552042beee6840f0ab647931e045a3fa	c243e44bf2c1a17c48f8ecda430cc81e	63c65d9cbf32a3dc1341d6e4e16b5d83	""	1	35644201	6.86
2da5f94174fd4a44bd26e775e99b159c	c521519959247f292e96dd13dd7692c0	6eec4e205545b8798d9fe030b6aa444f	""	5	7046812	0.94
a4764c5f1ec048eb8c2794326cca88eb	c6c8a83872075c4e89463ca3e8958502	8fa2379d31a766344aeaf4721b0dd83c	""	3	96327949	4.76
9f40c57aa3964dd78f6f4e0115654881	c6e41532e07346862f9fbb3c8fc87909	001e4977af1c24df69beb340deed2547	""	9	424220473	1.45
1e145b5ce7d044c7a86896cacc9e8cfd	c6e41532e07346862f9fbb3c8fc87909	3d21e87ba598f1066001b183015629b8	""	7	28531216	0.67
1b09721668ab493ba52ef16e03c56e4b	c6e41532e07346862f9fbb3c8fc87909	86194b7bccbf358be5f719ca1ffd3701	""	4	7829886	1.58
0a3760ded97d4005b8e03a6bcdf91f6e	c6e41532e07346862f9fbb3c8fc87909	a4111ed2a73740a44a0b645755c4809d	""	4	6107351	2.71
346175a51e664e2893ff59bc4e4a06b6	c6e41532e07346862f9fbb3c8fc87909	ee5afef9b658e3cd24c050e42c221a53	""	8	111350559	1.66
5409a632eb084f58a7964321580cdb3f	c92ad8f427a29348d7f25743328fb8d5	3804e8d49264aa58ca19150b01e8b4db	""	3	345857039	4.76
e9c1e99bf6e24d409701d561456cc4fe	d1b0f2395319c4ebfd15f173b8149153	697453556d572aefe501fec0ff6a0d04	""	9	5809520	0.75
d4a323cacbbf475ea7ca079a4e63c7ef	d4444f78c228dc597a63c185340de3d6	ef6797fc3c8b5a691497b426a4b020ac	""	2	374579124	5.51
5e4d3753f2954d698063945fea6b9f49	d6abaa6343a14642fcb89819be4a7b20	32d85de645fe6f456aacfe9e28386c3e	""	1	107275951	10.02
0ba356bfa77e4a9e99079b08690669ae	d88a3e95937ef3c7a1ad520059a77461	3684118aa24814d2464ea142011eed99	""	7	5319900	1.84
6ee6062ff56440d7adbbdd92f0e95718	dcfa25a5aabfa135a91d1512267dd1af	eb030e7ca885479671c3219e47b024bc	""	0	170845236	30.43
ed853d77ffa24b58b6f8cb0f37c9746e	dd662ca161c953815014794b5eb265da	04ef9966e5b9aa22f3de31d3b0d0d900	""	5	33000000	5.03
5274582be7374afbaa921df7ca343694	dd6a5da86ceff9655ccf3d40342cd7c4	72f83789f2ebc77d7a97c84b9c5c1c8d	""	1	7277166	5.97
c1b7a63858ee4a13b0751ead5eefb68a	de6d9214b44b39cd1e49e19ca98bb4d4	05cd95f8eacacb3db0d013e50d46e671	""	6	13379991	3.14
