id	gpdm	gysmc	bgnd	order	gysbl
0	002122.SZ	供应商5	2018	5	1.84
0	002122.SZ	杭州熠锋贸易有限公司	2019	5	2.71
0	300407.SZ	供应商1	2017	1	13.93
0	300407.SZ	供应商1	2018	1	7.39
0	300407.SZ	供应商1	2019	1	3.29
0	300407.SZ	供应商2	2017	2	7.53
0	300407.SZ	供应商2	2018	2	4.66
0	300407.SZ	供应商2	2019	2	2.35
0	300407.SZ	供应商3	2017	3	5.91
0	300407.SZ	供应商3	2018	3	4.51
0	300407.SZ	供应商3	2019	3	1.86
0	300407.SZ	供应商4	2017	4	5.09
0	300407.SZ	供应商4	2018	4	4.14
0	300407.SZ	供应商4	2019	4	1.55
0	300407.SZ	供应商5	2017	5	4.93
0	300407.SZ	供应商5	2018	5	3.36
0	300407.SZ	供应商5	2019	5	1.42
0	002174.SZ	供应商一	2017	1	12.04
0	002174.SZ	供应商一	2018	1	9.9
0	002174.SZ	供应商一	2019	1	7.33
0	002174.SZ	供应商二	2017	2	7.72
0	002174.SZ	供应商二	2018	2	7.31
0	002174.SZ	供应商二	2019	2	4.94
0	002174.SZ	供应商三	2017	3	5.99
0	002174.SZ	供应商三	2018	3	5.15
0	002174.SZ	供应商三	2019	3	3.83
0	002174.SZ	供应商四	2017	4	5.34
0	002174.SZ	供应商四	2018	4	4.44
0	002174.SZ	供应商四	2019	4	3.62
0	002174.SZ	供应商五	2017	5	3.4
0	002174.SZ	供应商五	2018	5	4.38
0	002174.SZ	供应商五	2019	5	3.23
0	300221.SZ	第一名	2017	1	6.22
0	300221.SZ	第一名	2018	1	4.46
0	300221.SZ	第一名	2019	1	4.23
0	300221.SZ	第二名	2017	2	5.21
0	300221.SZ	第二名	2018	2	3.7
0	300221.SZ	第二名	2019	2	3.44
0	300221.SZ	第三名	2017	3	5.03
0	300221.SZ	第三名	2018	3	3.48
0	300221.SZ	第三名	2019	3	3.35
0	300221.SZ	第四名	2017	4	3.53
0	300221.SZ	第四名	2018	4	2.89
0	300221.SZ	第四名	2019	4	3.34
0	300221.SZ	第五名	2017	5	3.11
0	300221.SZ	第五名	2018	5	2.84
0	300221.SZ	第五名	2019	5	3.12
0	002535.SZ	供应商1	2017	1	14.3
0	002535.SZ	供应商1	2018	1	13.48
0	002535.SZ	供应商1	2019	1	11.97
0	002535.SZ	供应商2	2017	2	14.01
0	002535.SZ	供应商2	2018	2	9.04
0	002535.SZ	供应商2	2019	2	8.53
0	002535.SZ	供应商3	2017	3	7.46
0	002535.SZ	供应商3	2018	3	6.48
0	002535.SZ	供应商3	2019	3	7.63
0	002535.SZ	供应商4	2017	4	5.93
0	002535.SZ	供应商4	2018	4	4.36
0	002535.SZ	供应商4	2019	4	5.5
0	002535.SZ	供应商5	2017	5	3.91
0	002535.SZ	供应商5	2018	5	4.14
0	002535.SZ	供应商5	2019	5	4.52
0	300208.SZ	上海电力设计院物资有限公司	2017	1	49.4
0	300208.SZ	四川省西点电力设计有限公司	2018	1	21.14
0	300208.SZ	山东泰山钢铁集团有限公司	2019	1	13.88
0	300208.SZ	四川省西点电力设计有限公司	2017	2	28.92
0	300208.SZ	青岛泰丰铭商贸有限公司	2018	2	17.33
0	300208.SZ	河南鑫金汇不锈钢产业有限公司	2019	2	12.12
0	300208.SZ	隆基乐叶光伏科技有限公司	2017	3	7.45
0	300208.SZ	隆基乐叶光伏科技有限公司	2018	3	15.95
0	300208.SZ	广东吉瑞科技集团有限公司	2019	3	7.52
0	300208.SZ	江苏中信博新能源科技股份有限公司	2017	4	3.28
0	300208.SZ	山东雅百特科技有限公司	2018	4	9.45
0	300208.SZ	山东华星石油化工集团有限公司	2019	4	6.89
0	300208.SZ	中建材信息技术股份有限公司	2017	5	2.79
0	300208.SZ	PT.IndoFudongKonstruksi	2018	5	8.29
0	300208.SZ	PT.IndoFudongKonstruksi	2019	5	5.2
0	300079.SZ	供应商1	2017	1	16.01
0	300079.SZ	供应商1	2018	1	45.66
0	300079.SZ	供应商一	2019	1	9.93
0	300079.SZ	供应商2	2017	2	6.27
0	300079.SZ	供应商2	2018	2	9.9
0	300079.SZ	供应商二	2019	2	8.8
0	300079.SZ	供应商3	2017	3	2.6
0	300079.SZ	供应商3	2018	3	5.41
0	300079.SZ	供应商三	2019	3	7.98
0	300079.SZ	供应商4	2017	4	1.94
0	300079.SZ	供应商4	2018	4	5.08
0	300079.SZ	供应商四	2019	4	4.28
0	300079.SZ	供应商5	2017	5	1.19
0	300079.SZ	供应商5	2018	5	2.78
0	300079.SZ	供应商五	2019	5	3.69
0	000921.SZ	第一名	2017	1	6.32
0	000921.SZ	第一名	2018	1	6.33
0	000921.SZ	第一名	2019	1	5.99
0	000921.SZ	第二名	2017	2	3.7
0	000921.SZ	第二名	2018	2	3.04
0	000921.SZ	第二名	2019	2	2.84
0	000921.SZ	第三名	2017	3	3.3
0	000921.SZ	第三名	2018	3	2.73
0	000921.SZ	第三名	2019	3	2.52
0	000921.SZ	第四名	2017	4	2.94
0	000921.SZ	第四名	2018	4	1.95
0	000921.SZ	第四名	2019	4	2.16
0	000921.SZ	第五名	2017	5	2.9
0	000921.SZ	第五名	2018	5	1.67
0	000921.SZ	第五名	2019	5	1.62
0	002080.SZ	供应商一	2017	1	5.83
0	002080.SZ	供应商一	2018	1	5.32
0	002080.SZ	供应商一	2019	1	3.88
0	002080.SZ	供应商二	2017	2	3.49
0	002080.SZ	供应商二	2018	2	4.47
0	002080.SZ	供应商二	2019	2	3.3
0	002080.SZ	供应商三	2017	3	1.56
0	002080.SZ	供应商三	2018	3	3.33
0	002080.SZ	供应商三	2019	3	2.17
0	002080.SZ	供应商四	2017	4	1.45
0	002080.SZ	供应商四	2018	4	3.2
0	002080.SZ	供应商四	2019	4	1.89
0	002080.SZ	供应商五	2017	5	1.27
0	002080.SZ	供应商五	2018	5	2.27
0	002080.SZ	供应商五	2019	5	1.63
0	300258.SZ	第一名	2017	1	37.85
0	300258.SZ	第一名	2018	1	34.43
0	300258.SZ	第一名	2019	1	28.0
0	300258.SZ	第二名	2017	2	13.12
0	300258.SZ	第二名	2018	2	18.41
0	300258.SZ	第二名	2019	2	16.31
0	300258.SZ	第三名	2017	3	2.54
0	300258.SZ	第三名	2018	3	3.87
0	300258.SZ	第三名	2019	3	8.65
0	300258.SZ	第四名	2017	4	2.39
0	300258.SZ	第四名	2018	4	1.95
0	300258.SZ	第四名	2019	4	3.8
0	300258.SZ	第五名	2017	5	1.86
0	300258.SZ	第五名	2018	5	1.87
0	300258.SZ	第五名	2019	5	2.06
0	300624.SZ	Google Inc.	2017	1	58.29
0	300624.SZ	供应商一	2018	1	39.12
0	300624.SZ	第一名	2019	1	34.65
0	300624.SZ	上海云克网络科技有限公司	2017	2	12.17
0	300624.SZ	供应商二	2018	2	20.37
0	300624.SZ	第二名	2019	2	11.17
0	300624.SZ	网宿科技股份有限公司	2017	3	3.37
0	300624.SZ	供应商三	2018	3	9.09
0	300624.SZ	第三名	2019	3	4.61
0	300624.SZ	浙江亚合大机电科技有限公司	2017	4	3.11
0	300624.SZ	供应商四	2018	4	2.93
0	300624.SZ	第四名	2019	4	2.99
0	300624.SZ	株式会社 DYM	2017	5	1.26
0	300624.SZ	供应商五	2018	5	2.53
0	300624.SZ	第五名	2019	5	2.93
0	002955.SZ	恩益禧数码应用产品贸易(上海)有限公司	2017	1	11.06
0	002955.SZ	乐金显示贸易(深圳)有限公司	2018	1	10.69
0	002955.SZ	供应商A	2019	1	7.89
0	002955.SZ	昆山伟视光学有限公司	2017	2	10.75
0	002955.SZ	昆山扬皓光电有限公司	2018	2	7.49
0	002955.SZ	供应商B	2019	2	7.87
0	002955.SZ	深圳市康力文广科技有限公司	2017	3	8.22
0	002955.SZ	深圳市智微智能科技开发有限公司	2018	3	5.5
0	002955.SZ	供应商C	2019	3	7.3
0	002955.SZ	Open-M Technology Limited	2017	4	5.18
0	002955.SZ	OPEN-M TECHNOLOGY   LIMITED	2018	4	4.98
0	002955.SZ	供应商D	2019	4	6.76
0	002955.SZ	深圳市康冠商用科技有限公司	2017	5	4.21
0	002955.SZ	启祥国际科技有限公司	2018	5	3.96
0	002955.SZ	供应商E	2019	5	4.8
0	688033.SH	天津晟宇汽车零部件有限公司	2017	1	19.58
0	688033.SH	南皮县旭日铁路配件有限公司	2018	1	20.98
0	688033.SH	供应商 A	2019	1	24.19
0	688033.SH	上海维通电气自动化工程有限公司	2017	2	18.16
0	688033.SH	有研粉末新材料股份有限公司	2018	2	19.35
0	688033.SH	供应商 B	2019	2	21.99
0	688033.SH	有研粉末新材料股份有限公司	2017	3	16.24
0	688033.SH	天津晟宇汽车零部件有限公司	2018	3	17.39
0	688033.SH	供应商 C	2019	3	16.89
0	688033.SH	南皮县旭日铁路配件有限公司	2017	4	13.61
0	688033.SH	成都若克科技有限公司	2018	4	14.5
0	688033.SH	供应商 D	2019	4	6.52
0	688033.SH	天津市蓟县华旭工贸有限公司	2017	5	11.59
0	688033.SH	上海维通电气自动化工程有限公司	2018	5	8.04
0	688033.SH	供应商 E	2019	5	5.9
0	300487.SZ	供应商一	2017	1	11.22
0	300487.SZ	第一名	2018	1	6.37
0	300487.SZ	第一名	2019	1	8.91
0	300487.SZ	供应商二	2017	2	5.83
0	300487.SZ	第二名	2018	2	6.1
0	300487.SZ	第二名	2019	2	4.05
0	300487.SZ	供应商三	2017	3	4.67
0	300487.SZ	第三名	2018	3	6.09
0	300487.SZ	第三名	2019	3	3.84
0	300487.SZ	供应商四	2017	4	3.11
0	300487.SZ	第四名	2018	4	5.03
0	300487.SZ	第四名	2019	4	3.22
0	300487.SZ	供应商五	2017	5	3.06
0	300487.SZ	第五名	2018	5	3.2
0	300487.SZ	第五名	2019	5	2.96
0	002296.SZ	供应商1	2017	1	10.31
0	002296.SZ	供应商1	2018	1	2.82
0	002296.SZ	供应商1	2019	1	2.9
0	002296.SZ	供应商2	2017	2	4.12
0	002296.SZ	供应商2	2018	2	1.51
0	002296.SZ	供应商2	2019	2	1.58
0	002296.SZ	供应商3	2017	3	4.01
0	002296.SZ	供应商3	2018	3	1.51
0	002296.SZ	供应商3	2019	3	1.56
0	002296.SZ	供应商4	2017	4	2.2
0	002296.SZ	供应商4	2018	4	1.36
0	002296.SZ	供应商4	2019	4	1.52
0	002296.SZ	供应商5	2017	5	1.4
0	002296.SZ	供应商5	2018	5	1.13
0	002296.SZ	供应商5	2019	5	1.43
0	002975.SZ	匹克电子集团	2017	1	4.84
0	002975.SZ	深圳泰德激光科技有限公司	2018	1	4.68
0	002975.SZ	供应商1	2019	1	8.62
0	002975.SZ	S  V  Samford Instruments Ltd.	2017	2	4.01
0	002975.SZ	深圳市兴泰达科技有限公司	2018	2	4.0
0	002975.SZ	供应商2	2019	2	3.53
0	002975.SZ	SMC集团	2017	3	3.96
0	002975.SZ	匹克电子集团	2018	3	3.44
0	002975.SZ	供应商3	2019	3	2.37
0	002975.SZ	中山市启润五金制品有限公司	2017	4	3.52
0	002975.SZ	S V Samford Instruments Ltd.	2018	4	2.98
0	002975.SZ	供应商4	2019	4	2.27
0	002975.SZ	珠海市龙晨科技有限公司	2017	5	2.61
0	002975.SZ	SMC 集团	2018	5	2.7
0	002975.SZ	供应商5	2019	5	2.16
0	002752.SZ	第一名	2017	1	16.17
0	002752.SZ	第一名	2018	1	11.86
0	002752.SZ	第一名	2019	1	14.53
0	002752.SZ	第二名	2017	2	12.29
0	002752.SZ	第二名	2018	2	11.8
0	002752.SZ	第二名	2019	2	10.81
0	002752.SZ	第三名	2017	3	10.82
0	002752.SZ	第三名	2018	3	11.12
0	002752.SZ	第三名	2019	3	10.4
0	002752.SZ	第四名	2017	4	7.2
0	002752.SZ	第四名	2018	4	10.77
0	002752.SZ	第四名	2019	4	9.63
0	002752.SZ	第五名	2017	5	6.4
0	002752.SZ	第五名	2018	5	5.52
0	002752.SZ	第五名	2019	5	6.34
0	002890.SZ	供应商一	2017	1	8.26
0	002890.SZ	供应商一	2018	1	5.67
0	002890.SZ	供应商一	2019	1	7.28
0	002890.SZ	供应商二	2017	2	6.42
0	002890.SZ	供应商二	2018	2	5.61
0	002890.SZ	供应商二	2019	2	6.16
0	002890.SZ	供应商三	2017	3	6.0
0	002890.SZ	供应商三	2018	3	5.36
0	002890.SZ	供应商三	2019	3	4.23
0	002890.SZ	供应商四	2017	4	5.81
0	002890.SZ	供应商四	2018	4	5.21
0	002890.SZ	供应商四	2019	4	3.65
0	002890.SZ	供应商五	2017	5	4.28
0	002890.SZ	供应商五	2018	5	5.09
0	002890.SZ	供应商五	2019	5	3.57
0	002425.SZ	北京世界星辉科技有限责任公司	2017	1	12.79
0	002425.SZ	北京世界星辉科技有限公司	2018	1	16.44
0	002425.SZ	供应商一	2019	1	11.5
0	002425.SZ	Gamesamba Limited	2017	2	8.2
0	002425.SZ	上海天戏互娱科技股份有限公司	2018	2	9.5
0	002425.SZ	供应商二	2019	2	8.12
0	002425.SZ	上海雪彩网络科技有限公司	2017	3	6.08
0	002425.SZ	深圳市椰子互娱网络技术有限公司	2018	3	5.64
0	002425.SZ	供应商三	2019	3	6.7
0	002425.SZ	上海逸趣网络科技有限公司	2017	4	5.71
0	002425.SZ	北京鼎泰弘力影视文化传播有限公司	2018	4	3.76
0	002425.SZ	供应商四	2019	4	6.33
0	002425.SZ	上海天戏互娱科技股份有限公司	2017	5	4.58
0	002425.SZ	宁波云梵文化传媒有限公司	2018	5	3.61
0	002425.SZ	供应商五	2019	5	5.61
0	002606.SZ	供货商一	2017	1	7.29
0	002606.SZ	供货商一	2018	1	7.44
0	002606.SZ	供货商一	2019	1	11.49
0	002606.SZ	供货商二	2017	2	6.14
0	002606.SZ	供货商二	2018	2	6.24
0	002606.SZ	供货商二	2019	2	8.37
0	002606.SZ	供货商三	2017	3	5.53
0	002606.SZ	供货商三	2018	3	4.85
0	002606.SZ	供货商三	2019	3	6.69
0	002606.SZ	供货商四	2017	4	4.74
0	002606.SZ	供货商四	2018	4	2.82
0	002606.SZ	供货商四	2019	4	6.68
0	002606.SZ	供货商五	2017	5	4.56
0	002606.SZ	供货商五	2018	5	2.61
0	002606.SZ	供货商五	2019	5	6.63
0	002869.SZ	第一名	2017	1	9.79
0	002869.SZ	第一名	2018	1	10.88
0	002869.SZ	第一名	2019	1	14.91
0	002869.SZ	第二名	2017	2	7.9
0	002869.SZ	第二名	2018	2	6.39
0	002869.SZ	第二名	2019	2	5.74
0	002869.SZ	第三名	2017	3	5.7
0	002869.SZ	第三名	2018	3	5.6
0	002869.SZ	第三名	2019	3	4.71
0	002869.SZ	第四名	2017	4	5.16
0	002869.SZ	第四名	2018	4	4.33
0	002869.SZ	第四名	2019	4	3.56
0	002869.SZ	第五名	2017	5	4.3
0	002869.SZ	第五名	2018	5	4.25
0	002869.SZ	第五名	2019	5	3.3
0	300757.SZ	慧桥电气技术(上海)有限公司	2017	1	11.15
0	300757.SZ	第一名	2018	1	10.41
0	300757.SZ	第一名	2019	1	14.32
0	300757.SZ	苏州工业园区福田电气自动化有限公司	2017	2	10.11
0	300757.SZ	第二名	2018	2	10.07
0	300757.SZ	第二名	2019	2	9.68
0	300757.SZ	史陶比尔(杭州)精密机械电子有限公司	2017	3	7.7
0	300757.SZ	第三名	2018	3	8.07
0	300757.SZ	第三名	2019	3	4.09
0	300757.SZ	苏州青马精工机械有限公司	2017	4	3.55
0	300757.SZ	第四名	2018	4	3.48
0	300757.SZ	第四名	2019	4	3.84
0	300757.SZ	上海诺银机电科技有限公司	2017	5	3.37
0	300757.SZ	第五名	2018	5	3.21
0	300757.SZ	第五名	2019	5	3.41
0	002957.SZ	毕孚自动化设备贸易(上海)有限公司	2017	1	8.76
0	002957.SZ	深圳市若菲特科技有限公司	2018	1	3.95
0	002957.SZ	供应商一	2019	1	3.9
0	002957.SZ	Labsphere Inc	2017	2	4.0
0	002957.SZ	深圳市沃佳尔科技有限公司	2018	2	3.33
0	002957.SZ	供应商二	2019	2	3.12
0	002957.SZ	NES CO,LTD.	2017	3	3.98
0	002957.SZ	SMC 株式会社	2018	3	2.98
0	002957.SZ	供应商三	2019	3	2.63
0	002957.SZ	JOT Automation Ltd	2017	4	3.6
0	002957.SZ	深圳市行芝达电子有限公司	2018	4	2.62
0	002957.SZ	供应商四	2019	4	2.59
0	002957.SZ	深圳市沃佳尔科技有限公司	2017	5	3.25
0	002957.SZ	深圳市大阪科技有限公司	2018	5	
0	002957.SZ	供应商五	2019	5	2.46
0	300557.SZ	供应商一	2017	1	15.24
0	300557.SZ	供应商一	2018	1	7.74
0	300557.SZ	供应商一	2019	1	7.4
0	300557.SZ	供应商二	2017	2	12.51
0	300557.SZ	供应商二	2018	2	4.12
0	300557.SZ	供应商二	2019	2	3.89
0	300557.SZ	供应商三	2017	3	4.11
0	300557.SZ	供应商三	2018	3	3.85
0	300557.SZ	供应商三	2019	3	3.38
0	300557.SZ	供应商四	2017	4	2.91
0	300557.SZ	供应商四	2018	4	3.02
0	300557.SZ	供应商四	2019	4	2.92
0	300557.SZ	供应商五	2017	5	2.15
0	300557.SZ	供应商五	2018	5	2.51
0	300557.SZ	供应商五	2019	5	2.58
0	002845.SZ	供应商一	2017	1	11.13
0	002845.SZ	供应商一	2018	1	7.53
0	002845.SZ	供应商一	2019	1	6.97
0	002845.SZ	供应商二	2017	2	8.94
0	002845.SZ	供应商二	2018	2	5.66
0	002845.SZ	供应商二	2019	2	6.93
0	002845.SZ	供应商三	2017	3	7.0
0	002845.SZ	供应商三	2018	3	5.3
0	002845.SZ	供应商三	2019	3	3.18
0	002845.SZ	供应商四	2017	4	5.05
0	002845.SZ	供应商四	2018	4	4.17
0	002845.SZ	供应商四	2019	4	3.13
0	002845.SZ	供应商五	2017	5	4.63
0	002845.SZ	供应商五	2018	5	4.02
0	002845.SZ	供应商五	2019	5	3.0
0	002873.SZ	供应商1	2017	1	19.98
0	002873.SZ	供应商1	2018	1	34.77
0	002873.SZ	供应商1	2019	1	22.81
0	002873.SZ	供应商2	2017	2	12.36
0	002873.SZ	供应商2	2018	2	11.96
0	002873.SZ	供应商2	2019	2	10.73
0	002873.SZ	供应商3	2017	3	11.25
0	002873.SZ	供应商3	2018	3	4.98
0	002873.SZ	供应商3	2019	3	8.89
0	002873.SZ	供应商4	2017	4	6.77
0	002873.SZ	供应商4	2018	4	4.97
0	002873.SZ	供应商4	2019	4	6.37
0	002873.SZ	供应商5	2017	5	4.95
0	002873.SZ	供应商5	2018	5	4.32
0	002873.SZ	供应商5	2019	5	6.3
0	300632.SZ	第一名	2017	1	5.67
0	300632.SZ	第一名	2018	1	3.51
0	300632.SZ	第一名	2019	1	7.33
0	300632.SZ	第二名	2017	2	4.55
0	300632.SZ	第二名	2018	2	3.19
0	300632.SZ	第二名	2019	2	5.24
0	300632.SZ	第三名	2017	3	3.86
0	300632.SZ	第三名	2018	3	3.06
0	300632.SZ	第三名	2019	3	4.1
0	300632.SZ	第四名	2017	4	3.7
0	300632.SZ	第四名	2018	4	2.87
0	300632.SZ	第四名	2019	4	3.95
0	300632.SZ	第五名	2017	5	3.27
0	300632.SZ	第五名	2018	5	2.81
0	300632.SZ	第五名	2019	5	3.19
0	300546.SZ	供应商一	2017	1	4.27
0	300546.SZ	供应商一	2018	1	7.26
0	300546.SZ	供应商一	2019	1	7.47
0	300546.SZ	供应商二	2017	2	3.51
0	300546.SZ	供应商二	2018	2	3.93
0	300546.SZ	供应商二	2019	2	5.76
0	300546.SZ	供应商三	2017	3	3.34
0	300546.SZ	供应商三	2018	3	3.53
0	300546.SZ	供应商三	2019	3	5.29
0	300546.SZ	供应商四	2017	4	3.21
0	300546.SZ	供应商四	2018	4	3.16
0	300546.SZ	供应商四	2019	4	4.08
0	300546.SZ	供应商五	2017	5	2.6
0	300546.SZ	供应商五	2018	5	2.99
0	300546.SZ	供应商五	2019	5	2.97
0	002268.SZ	第一名	2017	1	9.65
0	002268.SZ	第一名	2018	1	15.3
0	002268.SZ	第一名	2019	1	4.82
0	002268.SZ	第二名	2017	2	8.85
0	002268.SZ	第二名	2018	2	3.95
0	002268.SZ	第二名	2019	2	3.17
0	002268.SZ	第三名	2017	3	4.9
0	002268.SZ	第三名	2018	3	2.72
0	002268.SZ	第三名	2019	3	2.88
0	002268.SZ	第四名	2017	4	1.66
0	002268.SZ	第四名	2018	4	2.45
0	002268.SZ	第四名	2019	4	1.99
0	002268.SZ	第五名	2017	5	1.37
0	002268.SZ	第五名	2018	5	1.73
0	002268.SZ	第五名	2019	5	1.93
0	300666.SZ	第一名	2017	1	42.97
0	300666.SZ	第一名	2018	1	28.39
0	300666.SZ	第一名	2019	1	34.5
0	300666.SZ	第二名	2017	2	18.45
0	300666.SZ	第二名	2018	2	28.1
0	300666.SZ	第二名	2019	2	16.18
0	300666.SZ	第三名	2017	3	4.73
0	300666.SZ	第三名	2018	3	4.81
0	300666.SZ	第三名	2019	3	6.6
0	300666.SZ	第四名	2017	4	3.94
0	300666.SZ	第四名	2018	4	3.73
0	300666.SZ	第四名	2019	4	5.13
0	300666.SZ	第五名	2017	5	3.74
0	300666.SZ	第五名	2018	5	3.46
0	300666.SZ	第五名	2019	5	3.82
0	002802.SZ	供应商一	2017	1	33.82
0	002802.SZ	供应商一	2018	1	30.12
0	002802.SZ	供应商一	2019	1	36.58
0	002802.SZ	供应商二	2017	2	18.86
0	002802.SZ	供应商二	2018	2	14.75
0	002802.SZ	供应商二	2019	2	17.28
0	002802.SZ	供应商三	2017	3	9.96
0	002802.SZ	供应商三	2018	3	9.41
0	002802.SZ	供应商三	2019	3	9.8
0	002802.SZ	供应商四	2017	4	5.4
0	002802.SZ	供应商四	2018	4	7.01
0	002802.SZ	供应商四	2019	4	4.16
0	002802.SZ	供应商五	2017	5	3.52
0	002802.SZ	供应商五	2018	5	4.33
0	002802.SZ	供应商五	2019	5	3.9
0	002084.SZ	第一名	2017	1	10.05
0	002084.SZ	第一名	2018	1	11.14
0	002084.SZ	第一名	2019	1	12.46
0	002084.SZ	第二名	2017	2	8.01
0	002084.SZ	第二名	2018	2	6.71
0	002084.SZ	第二名	2019	2	7.74
0	002084.SZ	第三名	2017	3	4.68
0	002084.SZ	第三名	2018	3	6.55
0	002084.SZ	第三名	2019	3	3.44
0	002084.SZ	第四名	2017	4	3.58
0	002084.SZ	第四名	2018	4	3.02
0	002084.SZ	第四名	2019	4	3.11
0	002084.SZ	第五名	2017	5	3.26
0	002084.SZ	第五名	2018	5	2.87
0	002084.SZ	第五名	2019	5	2.52
0	300100.SZ	第一名	2017	1	7.34
0	300100.SZ	第一名	2018	1	7.06
0	300100.SZ	第一名	2019	1	3.5
0	300100.SZ	第二名	2017	2	4.45
0	300100.SZ	第二名	2018	2	4.09
0	300100.SZ	第二名	2019	2	2.95
0	300100.SZ	第三名	2017	3	3.88
0	300100.SZ	第三名	2018	3	3.83
0	300100.SZ	第三名	2019	3	2.62
0	300100.SZ	第四名	2017	4	3.0
0	300100.SZ	第四名	2018	4	2.75
0	300100.SZ	第四名	2019	4	2.53
0	300100.SZ	第五名	2017	5	1.63
0	300100.SZ	第五名	2018	5	2.5
0	300100.SZ	第五名	2019	5	2.24
0	300393.SZ	第一名	2017	1	20.44
0	300393.SZ	第一名	2018	1	17.81
0	300393.SZ	第一名	2019	1	20.4
0	300393.SZ	第二名	2017	2	12.09
0	300393.SZ	第二名	2018	2	12.75
0	300393.SZ	第二名	2019	2	8.02
0	300393.SZ	第三名	2017	3	6.52
0	300393.SZ	第三名	2018	3	8.23
0	300393.SZ	第三名	2019	3	7.68
0	300393.SZ	第四名	2017	4	6.41
0	300393.SZ	第四名	2018	4	6.51
0	300393.SZ	第四名	2019	4	6.49
0	300393.SZ	第五名	2017	5	4.65
0	300393.SZ	第五名	2018	5	5.51
0	300393.SZ	第五名	2019	5	5.51
0	002831.SZ	第一名	2017	1	3.66
0	002831.SZ	第一名	2018	1	3.94
0	002831.SZ	第一名	2019	1	3.73
0	002831.SZ	第二名	2017	2	3.43
0	002831.SZ	第二名	2018	2	2.88
0	002831.SZ	第二名	2019	2	3.71
0	002831.SZ	第三名	2017	3	2.24
0	002831.SZ	第三名	2018	3	2.69
0	002831.SZ	第三名	2019	3	1.86
0	002831.SZ	第四名	2017	4	2.22
0	002831.SZ	第四名	2018	4	2.03
0	002831.SZ	第四名	2019	4	1.75
0	002831.SZ	第五名	2017	5	2.2
0	002831.SZ	第五名	2018	5	1.96
0	002831.SZ	第五名	2019	5	1.49
0	300309.SZ	国内某大型商业银行上海分行	2017	1	24.05
0	300309.SZ	某国有大型资产管理股份有限公司1	2018	1	36.94
0	300309.SZ	第一名	2019	1	11.36
0	300309.SZ	某大型国有金融机构	2017	2	23.97
0	300309.SZ	某国有证券创新投资有限公司	2018	2	29.79
0	300309.SZ	第二名	2019	2	10.66
0	300309.SZ	国内某大型金融机构全资投资子公司	2017	3	14.39
0	300309.SZ	银河源汇投资有限公司	2018	3	11.3
0	300309.SZ	第三名	2019	3	8.76
0	300309.SZ	某大型国有金融机构合伙企业	2017	4	8.97
0	300309.SZ	温州候三寿资产管理有限公司	2018	4	10.95
0	300309.SZ	第四名	2019	4	6.31
0	300309.SZ	上海高湘投资管理有限公司	2017	5	7.48
0	300309.SZ	某国有大型资产管理股份有限公司2	2018	5	5.01
0	300309.SZ	第五名	2019	5	6.16
0	603501.SH	供应商一	2017	1	17.54
0	603501.SH	供应商一	2018	1	11.58
0	603501.SH	供应商一	2019	1	26.72
0	603501.SH	供应商二	2017	2	11.24
0	603501.SH	供应商二	2018	2	11.05
0	603501.SH	供应商二	2019	2	17.72
0	603501.SH	供应商三	2017	3	9.48
0	603501.SH	供应商三	2018	3	9.37
0	603501.SH	供应商三	2019	3	6.2
0	603501.SH	供应商五	2017	4	8.75
0	603501.SH	供应商四	2018	4	8.14
0	603501.SH	供应商四	2019	4	3.79
0	603501.SH	供应商四	2017	5	6.88
0	603501.SH	供应商五	2018	5	6.37
0	603501.SH	供应商五	2019	5	3.36
0	000007.SZ	深圳市供电局	2017	1	16.36
0	000007.SZ	深圳市供电局有限公司	2018	1	38.94
0	000007.SZ	深圳市供电局有限公司	2019	1	36.7
0	000007.SZ	深圳市博宝源实业有限公司	2017	2	10.7
0	000007.SZ	广东鹏祥保安服务有限公司	2018	2	13.12
0	000007.SZ	广东鹏祥保安服务有限公司	2019	2	17.12
0	000007.SZ	广东鹏祥保安服务有限公司	2017	3	8.74
0	000007.SZ	深圳市天运清洁服务有限公司	2018	3	9.71
0	000007.SZ	深圳市天运清洁服务有限公司	2019	3	10.65
0	000007.SZ	深圳市水务局	2017	4	5.94
0	000007.SZ	深圳市水务集团有限公司	2018	4	3.9
0	000007.SZ	深圳市中航南光电梯工程有限公司	2019	4	2.86
0	000007.SZ	深圳市广工电梯有限公司	2017	5	2.52
0	000007.SZ	深圳市中航南光电梯工程有限公司	2018	5	3.0
0	000007.SZ	深圳市水务集团有限公司	2019	5	2.51
0	300160.SZ	山东金晶科技股份有限公司	2017	1	22.34
0	300160.SZ	金晶集团	2018	1	18.68
0	300160.SZ	金晶集团	2019	1	23.19
0	300160.SZ	台玻集团	2017	2	10.25
0	300160.SZ	台玻集团	2018	2	13.41
0	300160.SZ	台玻集团	2019	2	15.42
0	300160.SZ	沭阳鑫达新材料有限公司	2017	3	8.4
0	300160.SZ	唐山金信新能源科技有限公司	2018	3	7.0
0	300160.SZ	上海同惠油墨涂料有限公司	2019	3	3.57
0	300160.SZ	唐山金信新能源科技有限公司	2017	4	5.34
0	300160.SZ	沭阳鑫达新材料有限公司	2018	4	6.13
0	300160.SZ	沭阳鑫达新材料有限公司	2019	4	2.84
0	300160.SZ	青岛三丰达科技有限公司	2017	5	3.35
0	300160.SZ	南玻集团	2018	5	5.64
