uid	startnode	endnode	reportdate	order	ratio
4623750f4c59426781f519a2b1af31fc	a5e2e8eb942a5dff86a2edc2bc10f0fa	78eaf61c2bb9291e52760765c6144848	2018.0	3.0	6.62
aeb0e221d5a04311868eec2573362fd6	a613836fe750436d269632ba7ab2b2c4	a9c3d6def17861fda42ab60d2a606881	2019.0	3.0	1.1
4e7e58c9904745b0b2f00d47b53a90aa	a8c4441fa68614546ac8632fd98e295c	bb9956d4c4f8967cbd9f91b7b4bfc27a	2019.0	1.0	5.67
7c08b7afee844956b255bfa9b5be231c	b6cfd47f0797331052f1a4cbf4b7b477	fd2f3a45f6dbba76e158352366fee79f	2019.0	2.0	7.26
f6c3e7ce1ee34d52bd8f7506b8df688f	bbc17b1a3dbab64ae413cb04c45a93e4	3bc3f8d655cb3f8255ca9486f50ea50a	2019.0	3.0	1.11
4afa087ef28c4f91ae25cd42b384fdef	c0b45b2706f96389d9857a674becce2b	829d3b5b260fdda6cd1862e4b3f14911	2019.0	4.0	3.88
72d3f361ea7548d3ab93bd77361a8e36	c23672b6eeb63c0ecb809c84576682b1	b1d01482041d1533ca7da55edc86d98b	2019.0	3.0	11.2
33c15a5102d24c169c37c7c2692221fd	c4a5bcb57a723a624cd4724f0299f62d	0a44d1a147fa3e54e6a3e1987b59103f	2019.0	3.0	2.04
807e6359cf7843f3b2c92d092981ced3	c5dee8456ba7f7e36f1d7042e5c94f05	ffba44d4f393722f9edd2f51a68f62a8	2019.0	2.0	3.58
906b87e2eef54602a2c12fad59620684	c65c7ade659fc80d55c401be0fc684cf	851a4c5f4a38d140c52624f2af73d3cf	2019.0	3.0	8.21
faf7aa3ff1ff4eacb4801ab26243ae71	ca16a0eea1f7b1f4fcb70c38265eff4c	87d97a9f446fa7106f76fa7a5ef3d5b2	2019.0	4.0	3.67
9291d5e9d1f246169cd2585e100f0bd1	ca222d0ee22ce179d7013a638562c5a2	a0cbfa4bd8a4f06c857d2119fe339d92	2019.0	2.0	1.48
bfaeea4f20c24fa5aae249f9a3ee2d99	d05a2199d7e815918a38e4f576cd2a91	cc46529333b59eeba3c0e4bb64164d19	2019.0	5.0	3.18
08091886868a40c0a2ed7a5b4e6a3c64	d0e3edeb4bfb1ebbbb20d95fe7015cd5	f0d444dc87aa467376a8e144ed837c91	2019.0	3.0	3.44
0262085b0a284e91b752d3066712f7c9	df2f65a4d1b26f21ddc30d770f1f9f6f	b964617814f23db3f38c1a4b66d25d25	2019.0	2.0	3.26
b88228a7c95b401eb883cfc24d4eb75a	e2aaf98644073dc904a56ade52b9386a	6d9b6fbe23b87dba9399a1c6a6105ac3	2017.0	4.0	3.94
7820f7173131427c8ea2b0d33182494c	e2ed2395ac88c4ce854b6ffe9f5667ae	9336242cd309dd6c2e571a5690b0a199	2019.0	1.0	2.36
e9d851468bb74a599fd665808c7b23c2	e9ad90eb51611acd689d8a83aa1f071c	1b4bc99c74b7ca676507189c83e7e90f	2019.0	1.0	3.86
ad4f3132c0bc4a2d978d157e44131df5	eafce943bb6d0523a9a8feaafa5a9f0e	533ca675c165610abf0b1a67a44fd938	2017.0	5.0	5
6b5f26145b1340a885d151744e43b8ae	eb41ff02f6a9f7eb5b1cb857b1b8f7df	59c2fbed665cfa2ffabb36904f1844ff	2019.0	1.0	11.51
f5586b9a37f94f8dbaa0f878ff19fd78	efbd00da691525ccad53f6b3aef129f1	4899040ce99d2f160ca7922d393d6bb9	2019.0	1.0	20.47
a3d1eaac283c475a92a6262a2e19963b	faa8500f0a6b84459287647f279c72b8	78d9c0e58460c455cedda90956039e67	2019.0	2.0	4.77
204f273dc5c84910b294879305a9bf4b	fb2a754f94eaa112ac4756cbc43bfdc1	4b0035278409f06558e5a284a3e5210d	2018.0	3.0	3.92
7d74a4aa3bab47d6bdb6a799d7b94399	fc4f58dc2ac628c7f29dd866515c2302	cd4c7d9ab0d2241f5abacf662dcd640e	2019.0	3.0	2.54
f6a22fed92864ff7ac7ac1d9b1aa88e5	fce7018b720dbf74c947b63cf9ab5768	c0ece790467951f7026731c977d00689	2019.0	3.0	1.22
b05a6838efc44b42b3c43b7a8240c129	00644f278c1f9ccd8f5262dd1ce44b50	49cf404fbac41c83b01f3d07eba2ea0d	2019.0	3.0	2.62
9191de7604db42718f2c1d9da7a09488	056cda1cba401d524ec842559529de13	05cd95f8eacacb3db0d013e50d46e671	2018.0	3.0	4.23
a7e42b1447944066bf940de86b4ea91b	13eaafd24ef14826537c10d9f8b04590	d77f1cb4dada3ea9ef2574f68c694c84	2019.0	4.0	2.96
f6644b5ac77848b29262316f0a9147b1	18258cd4717402e8743820fd5c76ebb2	fd0c97c51a091bdbfd467568284dec56	2017.0	3.0	3.51
c2927a873f79471aa519e4e20315739f	287c6fd434a2fc28f0d2049dce5cf8f6	57714b3285a5bc21bc06ab4d22e8d5d3	2019.0	2.0	9.28
a2ce2e8f01254e1e9913ba9a67a69585	3f5a6100e066cbd723df14d64969d938	0cbec92096c605f63159b7ad18b1393e	2019.0	3.0	6.31
dd26469d1b9d44c9a742abb5276884e6	41fec24ce3fee3633a4ce7c2ca452400	34f45471eba727a9e6cae9cd8f6295e2	2019.0	2.0	6.03
a4e5dce91eb64c22993a02d66bf92d2e	44164dde22fa7de8879bbad20808c520	ce1840eb181397cee52cffaa65dde2a6	2019.0	4.0	2.31
9197f7a0242f466ab21625a86bb262ec	49227ad3bdd4682be85b61785c1ac31d	84ce164cc44fb1e56271ada84d067fc3	2019.0	1.0	16.81
fa068c003c31409ba038a7948fcc16ca	4bc7a989f24ac46f404d3ec23995427e	891ff17d2419c40ab1deec2148009698	2019.0	5.0	4.02
f7ec586be06248cf96eae7aa5eaa3f5d	503f3a090ce6e4ff08e6b72bb9443a8e	bce8ded081ad355e06bd984067c29c64	2019.0	5.0	6.38
370ba30a4b8e43d3a9574b85360ee342	53e480c7491d501ac444286721f30f60	e72ecf892c044adf2f73e4d92af6532d	2019.0	4.0	9.47
bc002fda42f4460397a4523b73f38b19	54e3c09bab11c01493c062afac19d545	db65ad1ad17ab583e7a74d9a264c1920	2019.0	5.0	5.27
273ec3a3285440af94fffa0032968b5c	569a64c5d551ccd238e4c9a1b18ed11d	f695324d7c4b29b5a16194e761a01f1b	2019.0	4.0	2.77
8d1dc8a9856c434aa2e9467721de1da0	5a473772317814444da241bb2bf023d6	877e638912274cf0643750c4a8bc1798	2019.0	1.0	2.46
571ea3ca67f14d7db18aca1daa05669d	5c6d38ef99123540eb15cbb80271cb3c	1d11044b7c30833dc356af31d724432b	2019.0	5.0	3.68
8aa4578fa4c14247bd5888ad579e1e9b	68e38b69721b9a9c65171d45c1afe68b	15e8284ba47ac0376e731eed94739e6b	2017.0	4.0	4.81
891a7aeeaaac49809b1cee96ae9d42fc	6b2fc851aa2649a3a1aec1fa105271ae	d871bf2c47056d5e3b362b564e9f2d44	2019.0	5.0	2.37
dc425ef5fa054379a896a2615df4e81a	6bd13fa0345d568f8aaaa031e5408c02	0203811be01b372c14483c133a5da137	2017.0	4.0	0.31
61785720f68d44edbf6301900aa68ad8	6ca3004374da5e534d25397dae08074b	2ac967b7ead0a6e8189007e7adc06228	2019.0	4.0	3.15
c45226c95bb54a5bba5dfdbdcd310308	75694149fecb68f5ac5fa52dd3211829	5050f1f042a4cb9035b7f50e112d8f74	2019.0	5.0	1.35
c9863fa19ba743d38f0e6334f9eb7a7f	7925c8ccd1b812b82f5bd84d47f875e7	f7a20ece0fabb2314a9b110876ed060e	2018.0	2.0	3.14
177eb808b4c4472197eaba96e2d61667	85f1d6d987ca01822a7e36dc8710c1be	1a65d3e00c217c58778f28d7bb071ef0	2019.0	2.0	11.36
9b67c1d28b77471e9cfc84c7c2df863e	8838f436e2c61db46c11cde88992083a	aed4101f404bd75dff03820fabbe3cfc	2018.0	5.0	8.1
0613dd48cb474106a1dcf16eb17b4881	8ce95f74e08ce6efa01c24f7a123f4f8	38e004ec140469c65c7135c7ff44d8e7	2019.0	2.0	1.9
d385cedfa4c1485e8f368c0a57005bf5	9566b408a2839ee5652e30d3ea7459c2	a861935c122dd67a7f93ba47a13ae553	2019.0	3.0	4.16
fbf43cccbef245048500991b9b7d61b6	a39c56b55d0d9d64b081af34758a566a	fef97ba75928d40cb7edde2984640453	2019.0	2.0	8.36
04191e639fba444d8f725c91a7f9b620	a434eef9890afafa94066715ecd49bad	a9522f29b226821670b94455d6ed6e49	2019.0	2.0	3.68
98a664f0f97a4447bf90689b57336389	a518fc5aa0b5a267b6771184c20ac1cd	68ae3a39f444cd5208e6ebda41bdf391	2019.0	2.0	15.88
4914aa88ea7a48e595bbb55a9ae241c3	a7d447643a2a3dff006a3c82d48ac958	b330a07becfdd4276b4c012f25f4f4ed	2018.0	1.0	10.97
f91f504ee601453f86a33aec71a632da	aecf28cb914ae67611fbdcb83fac6cc2	291259743e95e28a41795c3bd1e617d8	2019.0	2.0	5.61
c198ccf412a64fb6acc19dc1b10b3ab1	b28910671d78c4d0226fe1fafbe13c70	e6e9dfb426c05f66431626eb91238579	2019.0	2.0	2.81
2ce22bbe08b046fa94bbb071c98ed06b	b35800571b93c090cc7a4e69f5568613	ae2667b10c77434c072a2f954a7f4103	2019.0	1.0	1.59
1079dc90216146cdbe7db858561b1746	bae883634a86226d556c5a465448f1ed	07735ff76b991a8ff8d0e0377e4693cd	2019.0	5.0	1.93
513787d96a4548f991a7106fe37baaf0	bd070f872284cac1a8ba85ec285632df	f4e472db315451af3620e3b18ecfe3ab	2018.0	5.0	6.95
f2d07c5a25a84e0284f2040860197f6d	bd3f291dd2e12f7ec99137f67db4fac2	4fac565c866710de5800def0ae2d0f0f	2019.0	5.0	2.35
c516a30afcf24fb0b2ee5b1f95177949	bdacc73d23dae42eab41d64a5726a21a	94fb733ebdd019365217283d89d61fcf	2017.0	1.0	7.35
f2b8a7b84c3441a686336d021cf57154	bdd7f0d02ceed6a1e95a32d79ed7e7f1	a3da337d26bc1f768a60d52d3bd7858f	2019.0	3.0	3.7
dba23b47d6de443d8ad70f2ad2f5d8da	caa53697caafdfdbca4b13c838e70d85	e50644eb958b5c1e12f0ad18c244aaf8	2019.0	3.0	10.83
8ef6ee3482894fffaad237706c6ee7a3	d55b9dfa726543549cdf081cdb7e55e0	2f6cafe126c4a6de21001f8ce83c1c8b	2019.0	4.0	9.74
c63718cfb0f649ed8e1f508f5871c5e0	db4a25ebeb71420f457892b55be09699	da87d6cbf47799f70b0b6ca6aa19d6ee	2019.0	2.0	0.55
6bf82cba1fdb4c1b8850c2fedb344758	dc8fd4e5d0369dc1a9d4ce44b6c76eae	e52fbe917387e099f6422acbd8a196bb	2019.0	5.0	0.94
c63cc700c5ad4a659f0525b7af1270ee	ebf82b8b1cc92081aa489bbf0d679902	479367b091ee17cc3d9fcae6eb354027	2019.0	4.0	3.58
0098d12e168d4c668244e209992429bc	ee1e2c0097f0d4fe66d3752682990236	dbfcceb4e5aa4342a285f5295ac2e13a	2019.0	1.0	15.01
9785b9bc912442738cf42f6cee2af023	f02ddf74cab7d86cd38617d594d4046f	6c627eb60a39767c2aa525cb69dd7a5b	2017.0	5.0	0.11
4ed59462120a4ae698499298c1731735	f0dc6bb09ad563381286e548aa23c123	97748e79c47ae931a35a3f174c109d70	2017.0	3.0	3.7
e5ad07581ab344418fcab6a1df9f6f52	f71fd0f275e48bf101dd94cc569b5935	cc8b668ae63727245f7358f782372c54	2019.0	4.0	4.1
3fc47aa5e03d4d3d9031f6820d4bdc7a	fa0282373ea30ce3cfefffff08d44d94	59ec08da11b14135d45de9f291fcfbea	2019.0	1.0	5.76
3d8638bb294e42e69a828f87edfafee9	fb00a464e1944e9b2b15455b92711f77	02fd1388f77c9f03c67d0e15c60aa9c5	2019.0	2.0	5.46
e948d74f55074f4ea2bfaf4054e1b078	fd7bb61ff26a025e04e7ad34633e17d7	c306ebe4c17cbad2cd921fd3937ece5e	2019.0	1.0	8.81
18ba780148534b78b05862ff4ed20c74	fdb983fb0422e4acf2a85c4f34cba386	b4091e25e5a81caa5808a8f287cd4be7	2019.0	5.0	7.09
8430ffdd62bc4185b1460477e55c59e9	ff08a3b22a9a7299269a9eaaaad171bb	3a540c04ee654099a20a0997e5454e6e	2018.0	5.0	0.35
24fd40555d514819a7a048b80d7575b1	007df4a49d0af291ee89cf54dc184f43	b37dc66ab130cf2573c937221fc7d36c	2019.0	4.0	3.03
b2ef62992bc741f0ac150864bb7b1a9d	0259b8f27cace03bc6d76f06171fc669	fadb09a41ebd0336dde8ba8a39199129	2019.0	2.0	14.48
e27028a6f5394168ab367ab30a543d3d	08fdca42e8526d6d247c7f99f5730bfd	17d315288d740dec7be39c213ac6e04d	2018.0	2.0	11.51
648522bfaee94967a1463ca4037ad5c9	0bc480ed30dbc03a5861d67bda5232c4	ec55b6246fc6cb8c2501372b72a974d8	2019.0	5.0	0.42
54be91ae4e834b91a93533113f089e2a	0ce1941ad6fdb0578802b5b1ffbedde6	f416ccdae68916543b2b7ce546e45498	2019.0	4.0	5.08
02a32eef3fc1417dadc521078eaae2c5	0d14f0cb190016d17918c9c726f1cf5a	82d151679eebb41c84a3cb8f8e1483a1	2019.0	5.0	1.75
d48e23e535b241f1b06a7a7af359f61c	10cedbfb14ebf691382bd65f4a504d3b	c2c7854f33751b09302a2478708057b1	2017.0	5.0	3.36
21257e4907aa4d3aad2ad892f4d8ae77	143f6ab50da7fc4b06b408b27e844503	6b722e624d0ba7b8d8511f97a4a6e728	2017.0	3.0	11.79
b3f5a635867d462eacd37ba065ad6da5	18aec345564dcb76d81c5290ed7e4d15	9838aa0bb604ebfb21828d07a34dac5b	2019.0	3.0	3.34
1c5c3492082c4d09a7d32c251f35a485	1b5304ce1f26e64c5cd3f00d3a5c8e26	966cda1f13b85bfdd22b81f0c758113c	2019.0	4.0	2.66
945f58f9f2344241be1523bac8f707a2	2101e0d0e52b442cdaf2facc4e50f700	6b4bbeb74b59c23c2f0baab7199a4748	2019.0	2.0	9.29
6d33dd1aaa09467b972ac33cdd29aeba	23005c6bc31c8cc385b8671e0ccb8e56	bdc24ac96ec56e589763a2cdfe954562	2019.0	3.0	3.3
298f4fb3255d449da20bbf40cb3e5041	2a323faf6a5c78ee4009203e3aed181f	b964617814f23db3f38c1a4b66d25d25	2019.0	3.0	2.85
97961d3b9047466b93dbac43cbec0ad0	2a656637c219e50f3aa0a70f90dc09bf	962b9fa287e5c004e66b12b370ea7a81	2019.0	1.0	6.43
47d67ba1bb2548dbaecb4aa013ff5843	2eec0e502bcd989cd1bfed0ca0a8c630	7d3663cb296d3962eb6f6c36e45db90c	2017.0	2.0	5.41
c3f3680fae564a798f8f1858a943f435	3008e5bd0e8c35dfe90a18906537e76c	07b8fcb07cd635c2b4dc7505d32b1e12	2017.0	5.0	2.38
0f41642c33fe49e9b4aa4cce828376f5	34dce5296182236b24bd530440eac590	039cfbee5c5cc023b3d997057e928883	2018.0	4.0	3.03
8d697f2886354df1aa21ca88cf46f9c0	378031b09dcdc0788355dce92a86b8b8	dcdaef08326d6ca331ba2112affa3ce6	2019.0	1.0	10.63
f23c81e8b22a41a990f3c03796fddb2b	37ba24532804a3327a35be18c9745d38	4ffdd669325830eda31bcb13fa0287cf	2019.0	4.0	1.48
799a7fc3796246d99e6012c85dc797db	3ba1465c0b52770c9175a5f7efe7de39	3f56c50322e6ddb10cf6d009b3d02f5c	2019.0	1.0	13.44
71fe49c6e937491497047ac8e37959c5	3bdb73f4e891cfa5fa227f01e22a262a	a17635bcd99fe25419710f33bcc125de	2019.0	1.0	20.43
f4fc6b4cb41f4fa5a16fcebd62d304c1	3ca037ff859186149bf20a4ed189442c	4cf9939e6d18234bfa3771c3bd3f625e	2017.0	4.0	2.33
22c80b1d4b3140bcb767ea7261c81115	3e4c37d875a45a8d43a8b9d98dcc0428	e66cb4e935796f6bfd2c822230195d47	2017.0	2.0	11.99
bb11ae91767f4b3296e8d6202a58ea21	3ef69fcde7143c796490a475c0cc108f	93e26a07c4637f98174722efad6e5691	2017.0	2.0	31.05
136b81537841456f916ecbb897f222ce	4c6e80ba1ac7de622f334d0eed4ebe92	3f21f209f4c0b2237816cb102e95e453	2019.0	1.0	1.79
592cb83900a7406b8f9079fc4816693a	531b102f0b22ab5d0a7668cdba53ef95	4828f03c51450f4c83044b990b60deae	2019.0	1.0	12.86
20db7d1875f1477cba9cc3e32abbd3e5	5c56b58608b7df42d64325fa26b7f834	3bf59e2cc9495169ed62818cd2437723	2018.0	1.0	24.27
425ae57c74914ae1b4b4ddd440b824c9	6ab896324c527cba7509ea728dc78c78	2c6b4b967ccdb4cfbf2944d8166c02b2	2019.0	4.0	2.54
d118c62a47a247149ac4306e8e34606d	6eed81fc67cf676f76826cd52e605bd8	86cc0c0fba0c2f67bb9738c5460b4d0d	2019.0	5.0	3.12
cf51844812a9487a9e1c685ac40c4f36	7208ee6b43aefe9366f666656014e7ac	0ec0b9141d1671944c0e64c0b3b0a428	2019.0	1.0	4.68
29785131aad04b56bb116ddb5faccbc3	73c407782f665a9c06d73b37a3ea1970	b28d806c38eda97477951307f9124c4b	2019.0	5.0	1.98
0244903146f8481bbfc85038ec87138a	73ea5ace0904cd697c5417df7a2b3a3b	af6b348eaabb1e42494dd31aec6b987f	2019.0	1.0	20.31
ae7493d3a2894001a0b3af87725788f3	751c000e7f21c9952ca99771351689a2	b740fb357c7fefe78a7816993557c00c	2017.0	1.0	58.54
e11a7b3a2f0e4ec9b201ea4932a2f0db	761b8eeb92ad70ee806ec7c4798ea9a5	8cfa391d644fa4f1fff06a1d3a3f1c16	2017.0	4.0	4.23
59b928cb65fe4f01b2c8d63cea869a37	783e76d3a67be99f1d296da6a4e072f3	0e1dc0229f6b43b72f8f4b08ec601b79	2017.0	5.0	1.78
653f9e8622b6408288831333e71cd9c8	792ad3bdca2580ce0dd12517c219bae5	e59ea699ecb433bbfa72930b641401ec	2019.0	3.0	0.41
7b62414ef4854da5ba1b0376f0684afc	7b201c8a771d05215af2d987777eab23	d82b75b2eef0c82c45948decdcee03f8	2017.0	4.0	5.75
0c31a169e94b4900abddb631ee4d01de	7bcbfa5750134027cc306d488fd66b96	9ac9e6a703a8ccce41d31d08ee055c12	2019.0	1.0	8.75
67ef97d955524fd89f897e602b0ed1b8	7c3fa902d27656b94099aba6047323ed	575e1d6f770971e648b7249e9ea4a5ea	2019.0	2.0	14.72
7a982e22918c488a9171c5a5306f9a94	7e1f2c45de223c73cc8f3bc2ce4a30f5	06cf2e03ecff657c32855719e87633fd	2017.0	4.0	2.45
3d0955eebf7849058c48dc68623c3db3	8ed48fb4bb39d2c36f58987fb2ab0582	46c4d9d635323242e080018c00f141ae	2019.0	5.0	1.93
f1bd64e88c0b45d7bdc68c1e145c52c6	9cc7fc77d216ae8766894f53cff702cd	dde3e08e68952bbe56686be9bc624be7	2019.0	4.0	12.42
d58b7908722e4ff1a1a4a09bc5e8c52e	a200dfe9847ddd7550149a9ce6d8988d	9ff60e16bdfe83ccffea8a8eb4551c55	2019.0	1.0	34.18
2de0ebafa5ff436d8790d90eaf110ad5	a990fff45d1102562ae1807e729feb9a	685b1e4f0b964f9688c9e9a3302b1855	2017.0	3.0	2.28
4b7b8115379e49d9b925326f37c8afc5	ad67810e54c0bbc20b33718af8b5d7aa	31845fa954c34b6181d277475217b583	2019.0	4.0	1.19
54952e1e4ccf436d89b2e7bd583b871b	b311661a39427a3ce0b1ca3976159339	efea61f1fae90449892709d78954c594	2019.0	3.0	0.3
220672a6a43848f8a3e028ead4ad6622	b49bd1db4aea6d68c356abfed7152e35	eebbdf795be5e104eda5ba44e8e19891	2019.0	4.0	3.92
e0c3003f64d64e51bf2e33270a8b994c	b66c1f9205604d78a0c03dd66f4d8632	6bbad99eae2f3955ec23c9126ea69ca8	2019.0	2.0	6.16
f61d430972254e9798b782ac89ff2e7c	b7c81e7b9a1a877b31a67045c48136fc	e72ecf892c044adf2f73e4d92af6532d	2019.0	2.0	11.61
3a6ed21bab35425986152103062f18a2	b7e3d0bfceee8b436aa0d9d2f7416860	ad08caaf18f550edd740fa2b09cc86d6	2019.0	2.0	3.62
5b83a6fde43242b08b551710b6490a27	b88687254aad606096671b392b661956	cdc80f1e5a998387a69834847f551d4e	2019.0	1.0	1.83
621f6207015d438db9082e2f85ad5cc2	ca2672851894097b4d215ebe0397bf39	600c3c8a78b57ec2dd6386fbe536f23a	2019.0	1.0	10.15
83defc8952b0429d82ec65f1cc47ed1d	cc8061b82f5631e4bb7e63358ba69be8	54563086821607c04f6b571e5ba20f35	2019.0	2.0	4.28
bd088743c4fe4b15ad32b221f6776bfe	cdaceee8ad3a973e40b8bd2e478f3970	c9c5e6e593b09c8ea96a21049841d042	2019.0	4.0	10.33
794708d628bc452b8817122b973080a9	d48fc20505194e1201bfcf982bc8b930	c9317321a1b4301decb2d7c72e66373c	2019.0	3.0	0.32
d487e276112f4ae398ac82bd796cfb6e	dd600141ce038b5dfa700aed1d3aeec1	0a34ad8b7faa7c23f9f7319a0f45e807	2019.0	1.0	5.54
3147316568e843d0b47f7653c79b445f	e1fb78ba32b9fe4748fd7ffe431a7c09	416a413d0d60a0f52ea2807a35e65235	2019.0	2.0	0.29
aa320a5a31ad4a2b9178ddf5b7de921e	e549f387f1dad62c1b5897d73d64f1b6	da1c55f8b1051e6c9d54d6891866817f	2019.0	4.0	3.47
78fca2f21317485c85049ef8da4e9932	e55c633aab408d9c3dac3bb8fc8fdf8f	38bc4acaa7b348d5df7f4927494bb624	2019.0	2.0	14.19
34be0cfaf9ee47cab83dd998a4481c11	e8c9b37b25b2f66c498f74e7019a3736	b198091e8c00dbd901eb28bd3b1477f5	2017.0	5.0	1.8
9b22704b7ea24e3cb4879ba0fd45cbe6	f206ccce78e23b1413efdfebddee8421	96278e5c76f7617205bf45e07e63100d	2019.0	5.0	6.97
cd9d5c53fdb343ec839aa4703da5c149	f461d48d9755a5bad9b323f125cb6a6e	44fb415677059b62ee14ec31dfbdeb36	2019.0	3.0	9.03
bf53e32672d74ff8982033913de78b8c	fe42c0a26ea1643a7943f25a639ab21f	307adfc685e10befeff14c1ba6434607	2018.0	5.0	4.88
f6247f53eba44c2898b05ac59df8142a	03d46198ef7c1211a9be82813058db99	1aaeed295d80dfba5324dede2db6499d	2019.0	1.0	11.21
ea90da8fd2894543b05c871b019ef3aa	0596c2b63080806c3e6e91a954a4fbb3	72f83789f2ebc77d7a97c84b9c5c1c8d	2019.0	2.0	7.02
c5da20a5e3ff478398b3e4039a74149c	08909534bc496054d3b4d52c8e319853	b0f439e0abcfca21378e8f39e36b12d7	2019.0	1.0	12.49
3be64e7809ae4455a14da1dd56c1c312	0971a63dd1ce5d69d4ad345ba2a934bb	c9cad3c8a23136a47f875c77a08d2fbe	2019.0	5.0	3.06
83b79490361d4b4a860bf43a87cd44bd	098d9acee85186f9af419b3ec99ee30b	50ba98d805f23c00e6c4e0a4dd76f1a4	2019.0	4.0	1.99
d93922a8cbd7401ea65184070ae1d5dd	0bdfb4b3f67fabba68ca35b97a1bd628	5b9bfb0e24cf23c3fee4f43de52e1729	2019.0	1.0	18.7
e16c3ad4c8e846aaa177c8cdde65d65e	0f0a97bb32368aa755817c81b0bacbda	237d070efd3483b6b1166c2cb83e7055	2018.0	5.0	3.78
de8aa87f0bb74b2792c5c43d3b5bd55f	140fe0cae4de90822f50d19a00503be1	68ae3a39f444cd5208e6ebda41bdf391	2019.0	1.0	22.78
ccfd62e435e044ee9603f1e856fd25ca	20354d8abc1c2cfc27cdbddfc43cef67	93d9b501f774f2f496365afe04ae285d	2019.0	2.0	23.77
0a30fb72082a40ada0f7f161b11efeca	208345d535bee299ef5b52a8b34f6b49	60848fff0d8d33be1ba07af26b9f900c	2019.0	3.0	3.72
909bd1d7815e4bbfa1367b657de2cd33	23c76323090f0bd77e40fd2738c57a5d	bd4db810d9d9009c52fa5a3e5b94b13c	2019.0	3.0	7.18
1d5b237ee03f46d0888035d7560d0f32	32d740f5a81e42be26c32f86176bd43e	27cfca32002d8328f02593434e14381f	2019.0	5.0	1.15
c6a73ff5a9b6438fa097ac6578e24637	3322685d4bc4964124c10d36dfa88d6e	569c656bd611080585371b0bd578ad43	2019.0	5.0	2.41
d4879b39363b464eb508d8b8bd3838e9	35ac47c6c48e7c8576f1d528a9251e49	a1b4d6483b0a89354fc77f2539f9362c	2019.0	3.0	11.09
bdfed3ce1ec34491b2cde8dc41a6316c	3b6a9008496c938d8df66e948c933f77	e0a9162379288a0e48e592fe9d6c995f	2018.0	4.0	2.18
903858c8ba6b4038a1fe53942103aa2e	3cfd7415042c63e74f125a68b08b5432	e566ff0bb9d70dfddb7bc130a6320164	2019.0	3.0	5.43
d5b8380aff3742199f9a91f43b139a30	3f21b9a4c5bc6b49cf8ab1b0206e3fe3	8d26e85700a8a652cbdb14bf278b3127	2019.0	1.0	12.31
5d30cfbf85a94f839092f677d2bc5329	409d2ccd64318dbaed6a43e528388e65	730899a38a44a5f1c9e12b33880793e0	2019.0	4.0	1.38
72cbf9c2b628460c86c450a132a05f77	47d546a8d00c7cbb7bc95d4c0dc15ac0	413ff191cc7dce16023685393313aec3	2019.0	4.0	2.45
5c3cd220d7d74275bf75baabcfb5b4e6	49d84538acc3afc65666c7f90a1d3964	97839eca88b250ab81ea44bf04d83605	2019.0	4.0	4.42
b0def0cae30e47d09f2dc10ce2e9b64f	4c0d74313b2bd46594ae7874ab053a85	1b16e646c3d585ea21f975605a9d6599	2019.0	3.0	3.48
63c084b7bffe4825872298efbf798e6b	55ec4d44ad2ec30ad45607a76d9bb4c1	0aa5d903655712efa260b870b785ff5c	2019.0	5.0	2.53
be46248911f0445a92446411c6803042	5a78745d1ce35efb1537727425720b30	ec60c7b99480383a01298bdd42c73294	2019.0	5.0	2.93
7ac9ad8b0e35484ea2f93dab99a478d8	64cfed2f3efbf79165a484aaf3218d81	d51487e9302d1443e8b9d9c415320468	2018.0	2.0	2.85
8cef5d217ae245f9a27f3bbc5496be61	674077ed355229b907430e2e4e08b101	5d078ee163ad2629c27e1aa975809663	2019.0	4.0	8.18
215d083506b94457af2acfad678f0441	679d12fa9796766c6603ebfbd31e8f43	6c55046f521269a72ced85be3d43183f	2019.0	2.0	2.9
16970cebae1545bc890a8f44eec7fcc0	6acf26d04d621fa94edc5c9193c63f25	1f2f1b9bc93ddacbb689c4bd42bca9d1	2018.0	2.0	6.51
8f0beb8f58774fbcb19c3712147faed0	6b840837a498625c5c15976ec150d30b	81f71ed1ff5ed78c5ee78f1afe766870	2019.0	3.0	3.75
427816b7e4fc48508642ef8138b7dffb	6be8fbcd2c5c949712f64444fb2c6a0a	db64088ae24f1d8265146a0f12c5745f	2019.0	4.0	2.32
aa261807f90a470db8e64b9805043fa9	6d3c86cf276ba6b672125ec49cbb497d	5087eaa5f1107e41dbacdd0e7e14969f	2019.0	5.0	2.63
1f1968fe392e4c809b8b3393ba8c06a0	77b9f0f5a09b846ff3ee86201e2aa521	14fc8b2e9ffb8a06eab0944a2383f1fe	2019.0	5.0	0.82
6aa1a01a45894d1fb13d2553af5945e1	78301a1ab36e7441ad2be23376700e74	619a591e77bf1d5bdc1bbd712b830e01	2019.0	4.0	5.7
37d702a675ed47229ed64ce56c5bf1fb	7aa48250160c45cbece3542ec6594b6d	b9500c527454bd0d00099c33da14cb0f	2019.0	2.0	17.84
e5b3468f87484f438fd4507973b7b6d7	810727d59264ddbb10f4c9ec4b497c27	ed6b22972398aa1aec67c56f0a2128d5	2019.0	4.0	4.05
a090cfbac1d947cf9ab73da4137ec256	879d102fb8d856ac92cecf830977a935	dca3f66575c46ff3353a6204b1c5e404	2018.0	4.0	5.52
