uid	startnode	endnode	reportdate	order	ratio
30ac59fa793f4b25ab51c8d5abdcd2fc	fffbb92cb252c1570b089f844c168fef	c2d18d0904710299e56e0360d1507cb3	2018.0	5.0	2.38
e81d0c73570e448ab7f893b273366721	038c82cc6565ea112744cb1c052d221b	5bd8ce3b70a2439017058b0cc98dc158	2017.0	1.0	4.83
50a179a74c0d42e9ad548ec23a992bda	03f9c19dd17d95449ce16501a0936c69	f48f8b1d9ad325e1184fb2340138b4a6	2017.0	3.0	6.82
e80806b2d1ad4acb8228bcb9bacb784e	0b2dc73204a8bb05c7f083ea05960f7a	9620d3aed1a2eac23cbf40ee4362871f	2019.0	4.0	0.57
608bf92d76ac438f919df37ffb58559e	0b63cbb4060fc27f264fc8f578e3156c	30721747961b3c18e077fce6a17304ae	2019.0	4.0	1.99
81e1bae2cce74ba2b1e84c7fff11c52b	0c3777ee1feffcd522d99acd32c14ddd	97b9062d89e5c665595aa86c3002b1b8	2018.0	2.0	26.14
11c9f646a3bf4adc8a1cd08d681c15e7	13d1d19c145388637565f6e8a8de561f	bcb4ed5a559486bd496bd805eb9b9bf3	2017.0	1.0	20.73
2d3ce71d97474d78bcd936800663209e	1773b826d4fca835f3e9ba60b83ff3f1	2d44bd2ad09bd50d1a4a3e1f3c4b6acd	2017.0	5.0	1.59
ab388b5387b44b7ab2b657c711e8ea7f	19b0e786e30d201b8549811453f3e4e9	743f2e3d9880f005041dd18a6e8918e2	2017.0	1.0	51.22
2a6de0a411a645c29ea6f8271e501c12	1b53d17af51058bbcf271e52effc58df	0993618eebdd6392e8a66bf510ad4255	2017.0	3.0	3.52
8aa7da1afcb646bd89e8bac4d81f7f4f	277c96c5e1a0922e52c7b971940e8317	d5dd6cc9586040dfa6798a35fae2b28c	2018.0	1.0	88.03
6d37b2d33ad54486bc767d07abe304f5	2b4ed75057ffa00def0bd8e2a8591166	f278719c84677fdfdf0b2bd5f8accf0d	2017.0	2.0	19.86
153b20fce92844bdabf64273e6205a92	2fa9835f94bcdefd2ed5760bb0ad8b8e	9b711d1660f0a192ad2602e18b83811a	2018.0	5.0	1.78
25f514d0484146f99531c2c497d20bac	418df9d96301b0c3eeaabd678ba291de	f8a87464fd87fbf7a05bb649d0a2faf9	2017.0	2.0	13.35
d41c6d54b2a24896889dd832adec1e1b	41cc16db94a2c9ca84af411dcdea69e4	e337773cbc98849dbcab5c7a74b6ae95	2018.0	2.0	5.05
e3a2f2e98af340a0987ca98de179812f	4229288c0352d848e77a2c6d8cfa1a32	2e2cc39ba424fc5684ca5c79883cbb65	2018.0	2.0	5.8
34452de6a9bd4ef7b8d173d39f0b19ee	424d1ead03d280c837d5c4e36fbb51b5	27c7ff37f8af3b5c3afe348cbec2e1c0	2019.0	2.0	0.78
b6dc3c6e496a4ad8bd35648b78c3b15f	42c33d9c5c8a5656f47ab7e19fc42f8a	6a120dbea87e5bffdc35d7873b0d1c69	2019.0	2.0	6.92
4fa8103721fe4073b870351f94d7fe57	455befc70d7a0dbbf73c02dd1e748603	cc159d5b3b03ef8e2bcfd902b58c6b1d	2019.0	2.0	4.25
a8362276957642a2a149c2378c2ba861	4ef8b10f1a631a352807c37f139c6752	7d1a8cef9bcff8f63017730ad9ade10c	2018.0	3.0	4.63
be516bf944734d95b36b64eb02cda917	53e16608a101eb7167f7132b0525017d	eccf346ab3fc57d7e289863f1545b746	2017.0	2.0	2.39
ca4832d5560d4475801174a6dc1b0670	55dc1469c6de4cc0d4ca429870afe699	f278719c84677fdfdf0b2bd5f8accf0d	2017.0	5.0	2.38
84b074a536f5483d9d81409295fe4add	57414492d26a78ea8ddf41fce8832ae3	6c627eb60a39767c2aa525cb69dd7a5b	2019.0	1.0	15.68
0606e57760c1440fa8e1b93b0ac203fd	658508ad4f5ca34b6403d2bcd866fcfe	02b769783626482ea55e7ab33d0e921c	2017.0	3.0	2.32
d456322f3e88478cbdd9c680a4cd1b3a	7db301c03be4d7be606e54ec0e549420	524fe3aa6f95f2d6b9a5453f8f25cc93	2018.0	2.0	4.03
fdc7de76530e488fa35e2f0a978d0ca2	82015443e1684390aa6af75164103677	c3cda340d13bb62439485a82cb355435	2017.0	2.0	1.47
b1bb25f1686c45668c932825c820acc7	8ff40fda05083bbf1e31f01feb0265ff	7ce44c27c5295740a8e3a3003cf6f109	2018.0	1.0	30.52
919544e7fb5e483cb4becc0231c162d2	a00cd9eef41ff5a19f3e08b714413706	e11474dfaa86568aaae3da774d421584	2017.0	5.0	4.46
c3d028866071485d90926b6797cb759e	af4c17d5caad0a35495a39a67f055936	a3c5ab718acb857b17e38961b3c5d5a7	2019.0	3.0	5.35
73abe329340d48d9b6b4d6b69d5d2330	b19b50061ca6cbd070d0c915f843d82c	17df754813848ca5faa07544d00cd31e	2017.0	3.0	3.89
f0fab97804fa46b6b4601b29e1521b1d	b3e41eeea0de4a1925577e8aedcba259	45a6ac5e30c9ff8f714ba321c96cffe2	2017.0	2.0	3.49
6765105cec854a99bd1fa620895e9387	b9565bfde0ef2d16a8943a21110722ce	d92fffabdd19a3c17967eaf26fb097d5	2019.0	2.0	3.45
c92a90b54dd545a78ef6d607cfab48ba	b9ef8a65388adb4a204713ecbf72f17b	4f4c56e73cd6dcfe7a67b302bd624936	2017.0	2.0	10.19
5ffb29490d0847f3b8457a0ec261b974	be23f28b3cafa496fe9b622c2db765c1	b9060ad86a02117bf95f98e2c8f05f87	2017.0	4.0	0.03
1579d562dd69415a9a37f6df28fb6527	c10c0b6694f29fb038f6e2bd46b83c6d	716d27a162c5733da39f26bf73529c36	2018.0	3.0	9.48
3ad16131149e419ea3d06b91a47ac800	c2107ac52e3add575b6545d01ab95da6	fa9f4111e1c911eb4867fd7dde267a15	2018.0	2.0	3.28
6d2338cc46ff438ea0633d7785c34ed4	c39cd252aced87b44dfb9ca259b4bb9e	600131db20de9dbd33c767e72cc05ec9	2018.0	5.0	3.28
5c185a990c9c4484aca92119b6dfb55e	c87f5ee9e11e0a0e76c01f7895bdfafd	11db185185f2a9a76db738fc30c81eb2	2018.0	5.0	1.88
84bcfffac0014dc4aca1862d07216788	ddcdc8920a7c69c9815fe35641880556	b34b9558e368538dad18eb2768c91fe4	2018.0	2.0	11.76
3ed160a80af44d90add61bc92a635a86	dec8c1a834e458d3bea983e455656073	9515605ecdb57329935a26bbabc37528	2018.0	2.0	2.66
f962e93d80bc4495903df125bf1cf3fe	e40fbfb55ba08bc0ecf632c3850caea1	660388313f02b4fbff8306df7e228562	2017.0	5.0	4.68
c076354a90024921a562231fc1f1033e	e50622cdd239c5adbb39d72d988367b6	ad165ce4e2c3d521a799c9ac914b82c3	2018.0	4.0	2.76
23b48b2c8b964134b77f241e551cbaa3	e595f9869c70d658601019752129ae90	33ffe19ee6668facb14edef6321b748d	2017.0	3.0	5.96
f35d8d2171d94b3997c7a13773f6113e	e6cdfd7fdfaccc7e86f239fc67f2013c	a524d4973a4e19d39a9c58c208898c00	2017.0	5.0	0.5
e195722319b640df9183acec89c796a9	e74465e82a8af66d98db5e03be3fe109	f56c9b83cae3b212137e151bfbfa2bec	2017.0	2.0	8.24
311dc1365ee9434b8dac9b1df60e6934	e9ed8de3597264fefd54e79714c8297d	d5fb309b1f89dcc6aa0d1ed949332658	2017.0	3.0	10.64
88b4beb97c1e476488553013895a5199	ead589a0f2f033ab0b027ba66a071eef	cbb451bd471ee7d972386658c09c16df	2018.0	2.0	8.54
23eb34a1fca9406faac950f0a25588a4	ed499f4739f3a6e0a8cab4f52d8d14f3	6afa025edf7b7c46e2796a3b76204e88	2017.0	2.0	3.51
d688706dae72492299ecd6ff6bf7f2d6	ef6232451bc86fe2799785bd7a72587f	238e19b837f7f690b1c83177e6e26843	2019.0	3.0	4.44
a30a19f7e09943b8a80c17ace2db6742	f0ebb6631d0f9c7f437672a32a5fe4b9	27c7ff37f8af3b5c3afe348cbec2e1c0	2019.0	4.0	0.54
a2ef12851afb45f9aafa71ae0991f18c	f26b18d08057c0de854e1639a727ca1c	01eefb7302525bfb84a397774155270a	2018.0	2.0	5.21
90d88213aac8463d94f420c7d2ee8337	f2bc6cf24199ae7e393cc2c86e1d1072	51a5ccc3e9cded67f6eb3f626cfb93b2	2017.0	2.0	19.68
2e502f766a2b49b78c04a15207a2ca68	fc44be06a91b77d15a31e4c6dd9130a2	137b0df941f421575f15debf647f1aa3	2019.0	1.0	4.59
80ed97e17ad34584a96741a5cc9021f6	0287e0ebde23f6e07909cd9c21f7f1fe	a0a533dc958f70e766def0a1534f76d0	2018.0	1.0	28.52
722e1debcc844a239c96d755d0467504	02b769783626482ea55e7ab33d0e921c	fd6acf58bcad61914486a3b63ab4b3e0	2018.0	5.0	3.07
f1996c5314964c29941c87ccecc0b771	03d7f330c3aa90e64b9b4ef4a24d326e	0bfc14adb29d624aea33f1bade8cc82b	2017.0	5.0	4.48
5be6c23c2b564c8ea6a55145cb6358cb	05e4be6cca298bcfd6a16739d297d6c5	127bdc182afe3be20b31cb285c9c8b34	2018.0	2.0	2.21
b02e41e041c64295a2c2395cbff5f27f	0697112bd1e48fd2018d4e0470723417	67de624f75eef823a340ab00542c878f	2017.0	4.0	6.46
7047c1836755403b89894ebcaad79a06	06bedb098b2dc9c9ac2a71da70f67b13	2f58f5765f4cda0a5d83ebbc804a7e78	2018.0	4.0	1.19
c44a6f57abea4167bdaf05ed8a81261d	0908419ee97f79c4ec6fad150b7c0bd4	17d315288d740dec7be39c213ac6e04d	2018.0	3.0	4.69
98f2bf2c636a4c57bf8b10acde348073	15eced923c4b69891816d6bca7d3d8f6	68f91221cafd1fb12809353d5b90e18f	2017.0	2.0	10.82
142baf1a1b464d108b0a47ba8d495fac	18c622ed7bbd5f377bc7b3bad2c504cc	5bd8ce3b70a2439017058b0cc98dc158	2017.0	3.0	2.98
064ed2bcdc544580aad34d1e25f95676	1a1d2e25412122ca6981a2642c062187	1123b83dd1e6ab33844cff21a14621e7	2018.0	1.0	3.95
45c37eb8691743089d6e541dc62defc6	1c07f2c42dd2b22c33cf2c27aca70919	c49000484e76cc107c167dd4e90e5574	2018.0	4.0	0
aa54abc1660742d4b0dc7c8090cbc5b2	1d7e9b0adf56f42782f9337b9dd1e21e	92980cb7470bd4d43dbc80274f068df7	2018.0	5.0	0.08
5ad25e79c64547b4b1b7df2f897d37e0	202d3dee085f79e07b53efb27c6a0a1f	95338957002b4b31d0ae24f371b7139c	2018.0	4.0	6.35
caab420f00c2423d97fb97345c7a847e	213691ab6138fdb5fd7aa686122479c3	30399bee28722dbdbc3f6e0a88dc5370	2018.0	4.0	2.31
4a536adb765547218607d27b18334c41	2c5d0b80cc28f386d24dca3bb88dba6d	d037131403acd2383235a97d240b85b5	2019.0	3.0	4.65
69fd60b16fdc4c4b81867eea27f55ece	2f1ca685eee1e480aedcc35f2bfa249f	f859fbade22cc04526e93fd48546336b	2018.0	3.0	1.72
709651575f87425b8c19bac8ab870130	2f681a8f7e7914f8dc3ce16a152fa571	037ab4cadb316d8b2ef2986a94386ebd	2017.0	3.0	8.01
04663289e6444f8693bf5cfddb080008	2f681a8f7e7914f8dc3ce16a152fa571	037ab4cadb316d8b2ef2986a94386ebd	2018.0	5.0	3.13
2feaf144652d49c9bae3a82ba9a61359	2f930390a076c4a3cb8b8cff837fd21c	9c8840ab2315387f76f9d35a65f7dc0b	2018.0	1.0	10.3
08df1ee049a04c99b8686b8b495dcb07	2fc51f4950f806786fb67ff2c2dc4364	a3c5ab718acb857b17e38961b3c5d5a7	2019.0	4.0	4.16
6dbd07c424c94a23bd9b11839729e474	30b0cc2daa80c4de8f446596d6503f1a	eceb4725054838319b41fd521d0960ea	2018.0	2.0	8.46
4a1e0bc58ba3446d8bcf7237932c29e5	352d43739cb64502c9dd3bda1c7a1a1f	16b5effcf4e34c64395f92d3c2a3f984	2018.0	3.0	2.56
b5964108c14341cfb6304b61d4e98326	35570da245b58c239eef95ce849c6723	d0b16d7e1b209fe4beeb3b1b0a1bbcfb	2019.0	5.0	2.41
12a60fba05d64a53b6587ee5daf80b77	3732fff0a8f713655399d6164a5f0505	7abb9e87e463350962feb521b912be7f	2017.0	1.0	1.78
31e1a5d495f04bb8a127dea2a9cf943d	39694af42eba7a012f3bbde0d6e0b217	71fa3bc6910b05189c6482c56de71969	2017.0	3.0	4.4
c1d4884985fc448a91cd2c77662aab71	3f72bd8dab6535a5b146fdf915d80011	e251eb41550460822d19694095f0ef21	2018.0	1.0	1.08
8253d19c2bca4c359d697e7648d01649	49ad95e1b3af3cd1b79d3da6602ee032	14b333f22e7e77c1aca338941e478545	2019.0	5.0	3.7
480b8940c83846048808a3ab45dc506e	507aeba0edae5c0bf5d662a00398b701	1a08181b30aa71abfa72e79994a26cee	2018.0	5.0	2.9
767822aeffd74c14b6dea2bb92fc3865	52689854a35a0eec65499509ca393bae	423b62d328c38f37495fd2f0e45c52ec	2019.0	5.0	3.22
79c1c0e41edc44a8ba010e8321c80baa	52e065f90a982d82a748fc0ac51ad75c	30721747961b3c18e077fce6a17304ae	2018.0	5.0	2.7
729874575d5c449ba3eeda2cd340741a	539453981f193fa14851873cb46dafb7	d037131403acd2383235a97d240b85b5	2017.0	3.0	4.84
4d9263b14f4f48bb87ddd36f41020cfa	53ae038a730aaab490b56ec0729aab95	349fa6cd6b19b0c381221ead43ea8d41	2017.0	3.0	4.7
8e4235b1f6f04a94b5c3f45a15a51006	6f0f9d4cc7dd4fbf24ea0129eed34fad	e7d94ac0405ed9b03fa230320229a811	2018.0	2.0	1.76
6098251f24444ffab43a2e8b1c9af4e1	7019f0caf3e7783f573815e78f1eb0a6	df36f6c9b78f50cc8581638df9fbe4b8	2019.0	5.0	3.08
659e5e578dc34923bd85568874b0a921	751e0a2a6432dc11b00cc29923d0fb5d	37de77886f84f2e1cff9ba9c4e8c0515	2018.0	5.0	2.79
b2caf1d449fd4d45b4dbc4a6f69aa5bf	757d550d86abce6660d64500ca493414	3cf903e1b2e373f4e608ec3c3732cfe9	2018.0	3.0	4.66
3bf48688635a454d97a7795c38234c8f	76472d8d79dcd2e922dd96bf7f71a191	85e723073f635e8494ccc1e82cfa7c15	2017.0	1.0	2.35
9cb38145cdd2483e8c75d9d8be0e9708	7883ee478245f16817648ca0407f76c2	2cc48fcf342d680e38fc2028a426fdea	2017.0	2.0	21.82
594687c828964ff9971f7d330609d06a	7d5ddd0c6ba8709791b7366aba1c93ee	a0a533dc958f70e766def0a1534f76d0	2018.0	5.0	6.3
869f0093ba0f4b88a3c7a7d2921d07c3	80fd43dd8cd47627b0aa217c255dd008	30a374f7b8a8a12b7773f0cc23a9af63	2019.0	4.0	4.91
1d500c9ab92749e1bf38ea31dbc7a9f7	844687a3989f55d1199406d6fed27db6	ec157e11ebed58ddef39b640f9c65b3b	2017.0	5.0	0.64
9384cd5d953d4f85852c7c8c322a6ebc	908b5c95b01db82c67795b6b9872e3fa	1d3cd38c30252f9d6f6ebefef05e6eea	2018.0	2.0	6.34
2ed1925b09f54c3499be63d55032f6af	94fe8b1a59c9f94a21f777e9e18de7c0	0bfc14adb29d624aea33f1bade8cc82b	2018.0	2.0	2.26
4f0ed29bc1cf4f6f8c4192b9777ecdfd	96a0453cd1f1632483641630a7b11b3b	86d1e850c331aa28e701815cd6f60558	2017.0	3.0	4.35
cec1044ac2c54b2daa5a0fdaf9c34eb9	9886c086820b018bf011b7762c21e5b4	990d603cae0537cd5f11f0a76a82b49b	2019.0	2.0	4.26
38d1a4e02902452b988583a2b0fcd188	9d3a2a50fe792b985d433f073d8370c5	1685f09824217d65ce0129ef2cf0d9e2	2017.0	4.0	3.83
2845087bd1af4d7f81349706f6dfd19d	a0e756f2cd160401f2c43ea61431b573	c8593e57bfe3402bad8808bb33df7519	2017.0	1.0	5.45
aed77257f2994b26bbb6ab6d1c77dd31	a7b9e1e28aaa885b274a06dc0d8ece70	d5fb309b1f89dcc6aa0d1ed949332658	2019.0	4.0	3.46
c8efed6a5eb14002a8d9a3ef2a95f6e1	a8681e7756848c55c40e415515f58c5d	bf40693c6c84e60d1095c3326840835c	2019.0	5.0	3.19
0cde1a9cf7344e44b7d0abb98c8b1149	b2041ceab123972c6e286fde24a150d3	a3e37ffdd51b80593a9827a2f84a62e0	2019.0	3.0	2.99
96ae22af4a954f7195b0470da3aa5279	b4986b3ecc28f063b902456a0a7600e9	4f83b4ec253947caa48eb9c0a86e767b	2017.0	5.0	1.92
399ef31e47c34d60b91c1061e380f401	be72079521bb14bd81df7763cb94f5b7	7bde7ec4fd2af6e84fbbd39e01b822ae	2018.0	5.0	6.9
9517533844b84ba9af2c244f58adb0cd	bea606438ed535dfb5f82c94665de9b9	b8a5d08f401618fb688d8f89f3ad3824	2017.0	3.0	8.75
5ebe7746ce344cbe90e469bac36b91e3	c7ce2cc9f88d41fb5da89f90d880f2b2	4113f0850e9fe0b6d8dec178e177d3a5	2017.0	3.0	4.92
70c119b9e7c64d2f8f02f572625020b2	c87a40d2fa67455282eaf9597eea42a7	3d5aecc131598204e0ad1704d803850e	2017.0	4.0	2.68
91bc33866037419faf7c9540693efe75	cc45b5709e140e92d65170837ffec01e	902f17915fa31dac84a8f708661065bf	2018.0	5.0	1.31
11a5d36370aa46c69c8f98da85d54002	cfe2c92614cb843cebbd53399597199a	96483561888e89759673b7619359d46d	2019.0	4.0	5.36
4c2a04cc3e604e0795bfb959b1a19460	d0ca898f2495f984b39efd209be22ee5	b098caf21fb8d8d56cec18a5a4ce192c	2019.0	4.0	3.57
8280268c11ce454a8f55d8d36ee7cdf6	d1829dc364171746d307fba703bc36cb	6bfde1a7982d530e362fabe60c124cd1	2018.0	5.0	3.39
7dc0f3b0e0c14292a6ea38965788f974	d24012dd45044e3462e22bf815080fea	bf79d61a2cd6776d6b59f75e2cbce86d	2018.0	4.0	5.41
1fbb13c32e374af38dd367774c302197	d282c33d5144c952297fa1c02f160708	d5c1d3cea215de353f56a480efb659de	2019.0	2.0	10.72
873ef7152ba04313ae991dc979207740	dae8041b37396b84cefd9a79dd082339	bd3104abedab08fab7126ae671d6e37f	2019.0	2.0	15.22
f0f2cbb239a84e9da3929deff916ccbe	db972d0423a09b1154358f9e7546a5a9	4c88f83036d06ac93d7a842a225c63a7	2018.0	5.0	2.14
16d57fdbd30d4a609d7fa630c50c68d0	dd08c6d7188b98dd46f09dac0081fed1	c2d18d0904710299e56e0360d1507cb3	2017.0	1.0	31.92
a2d6763e758b477899e66dc59400fdc7	ec7b1b694c6c73e0f0ed38a89ed28af0	05d603f4d52841b414501c4b0d22f05d	2018.0	1.0	6.57
8226217e96644c43953c8c5a28da38b0	edce9eed85a2c92fe250909393ec0b50	86d7315b9c2b9efb1e4d159b8750a8a1	2019.0	4.0	6
1efb2a4b2f16409799a9f832a3975240	ee64717ae2f0407d3f8dde3cf2ae0168	ccd633b4c1c8e2eb1a60a00131c1a3eb	2017.0	5.0	0.72
3984bce4554c44dbaeb03ee6e047d671	f57ae74e938039672f815e18c98997e1	cfc09804640fb52c785ed32bc22b35f2	2017.0	2.0	13.84
501c25cb35d04670a5675c4e198c64ef	fb80a690c5747bb4101832874b17d90d	3881b58609e575287ca3e9eb482e071f	2018.0	1.0	0.41
8939b2c6ecc0470981b93151b4d481bf	fc282c69de7bf8db3799e87ea6ac9309	fc1f0f872681d9e0b0c1f47787510bde	2019.0	2.0	4.31
4bd2cf75ce2f4af0957a1e76e743fb32	04f96a656ea0092051f5fe177e455798	9ba0ddd835e2f9cffbdcc0707a4fb6a4	2017.0	4.0	5.76
510331089a87469692d992733fddf338	061deb5b1b5f598b9f30b997cb6a6d33	65f8aac15b14954789b5ad2e5f3e5154	2017.0	4.0	0.48
8f38f6c6a069466e9baf2c082ae56d17	065f4cf385bad9099f37e699ed46a946	7d631b266d9d0d8ab6b1e61a7229c82b	2017.0	5.0	4.54
3010dbc0ea484adebddf81c40e687e30	0a0dc3b6cdda43df1be89896ef9c207b	8bb37b3bf47989bb028d0935a7082781	2017.0	2.0	9.65
b8a264fd795c4a2faaef7f061e125590	0af5753253e4647e3caac8145af0e129	d047b06d5deaf6156b64814053bbbbb3	2018.0	3.0	11.51
e63e3e531c9643308e56d5ceb675b630	1095e735300f6aa13929ff19c8dd29ac	f8ff76723a371690871701d36ff61839	2017.0	1.0	79.45
31fdd99d56ef42e38634428018d8411b	1220d80353214d0a5216a97ba91e6969	2f58f5765f4cda0a5d83ebbc804a7e78	2019.0	5.0	1.13
660f27d6e3e948f9b990e12729f00ec8	15d117ade7828fa6d3c4d3c5135227a6	0358afbbd4b5d66b5cd8ace9bf27858a	2019.0	3.0	4.52
8c9731dec1a047e5a7415dbd2c5fc4df	1efb06eda879b23d6ed2d5bd994e6d69	95671f874f01f3d7bed0d760391618bc	2017.0	5.0	3.52
2e2f2f594b9141f48fb8e45cc43cb0b4	2b4ed75057ffa00def0bd8e2a8591166	0c4ece8ed0d94cce0947eb973fb087c1	2017.0	2.0	2.82
e6c9ead6803d4e54a5b5a085eb765c76	30e9355204cf27649ce284668adf09de	7abb9e87e463350962feb521b912be7f	2017.0	3.0	1
664f07746f9a4b7b829bff38c3853427	4288bbca719d197825babb91eba58248	f15ee540b36376ed4cba508c59c1d890	2019.0	1.0	32.02
392e5bbae5bc4355a021c9285f030196	4b7d03c00d1b6f6ad1a8390646085222	e949cafb60556aa8d7095127bf1b10ce	2018.0	2.0	13.62
ae59a392e25c4ed4aafefb4d53f1ba86	4cce32b6989cac9d8f3a41481ec2fb42	65db3dc9c1513f5f1282797f4ecd5fa4	2018.0	5.0	2.04
a75be4baba07413186fc3cee41b06e8d	4e447304cb4fe207ea20b6bdd682470a	550e8ad924e9e4488bc4afd7f15d2a53	2017.0	1.0	72.59
c46ac067f28b4714a72fe1d21b2dbc6f	55067009868c236318c153b86a02a39a	f72f5836eb7c2f6cf403f7f45a79921f	2018.0	4.0	2.52
341f4e3e8c254cefa996f1cc45eee79d	5621d6c2302a33d1275ae5f2feafe397	f5cd98b57a5d9d029a19e3d58e544b06	2018.0	2.0	0.97
421a3c5584244b6a8d7d8b48e4d70d1c	6746f6f25586a283dfa13f43886024a5	73769900b10c28b8a9c8c25915f441dd	2017.0	2.0	6.8
fa288ee10da54f618ccbb459d92b48a4	6e04a4daf6b0805637d392d2786ac129	bad4a69e5a0d28006440fc854c3fb3ea	2019.0	1.0	32.77
8bb86fb499814c1996a4d1d8a4fff083	751b9b98d202ffac3c22c071599dd4ba	349fa6cd6b19b0c381221ead43ea8d41	2018.0	4.0	3.97
80110a104fc44f41ac1e7b751dfc3a86	7601e47391d4d56f18bba6b2ca58c6e4	d7c758619f4779a9b257c2fc93a6d3e9	2017.0	3.0	9.31
37a708f23603474e8fa8587abfae6102	7b99df4b180348008ff21053e75fa5ef	5f5af1f9436197f13315516d8c8a3bab	2018.0	1.0	24.99
e16afdc8fad340a391aef93a33dc9ca1	7cc7721b647face67e06ee2d8f82a6d4	21a6ed47f5f8f581b76acf5a18b22a9d	2017.0	4.0	2.09
b6085b911bf94cb494d1475eb6991b7d	84687f0f1df8045fa8507525ecb4268d	d5a379724767778818d3887048ff3103	2019.0	4.0	1.07
1739d79d599245e79ccd76cd69abd6d8	8935badb715a1ae5e944e37a5c278b4a	3ac45e772fab51c22fb3375a2adae2c8	2019.0	5.0	2.27
09c0afe214c34ea78928e6d2c31a4400	8d354419652d21845870c82c210c35e7	d1fa2883e333f30e5345f14351039f3d	2017.0	2.0	19.28
bbf3eb4c60f7415f9779f013199c24ea	90f5cb071607bae833cf856fc2e9adb8	3713531a9851e392bf748b5eb55f4110	2018.0	2.0	2.64
0adb6495ef2d485e8eab94b1bee69e51	968fac875cb2b905d54fc9cded8e2e2c	f525a2c82a6579e66c0bd53f73cee54e	2018.0	2.0	6.39
61147661da5f44ffb6223362262e412a	97fa7432409db829323eee3b0450952a	1843ba8214970c7de1b52f2865919927	2018.0	2.0	2.75
23e5da1ab160417892497fd0b4a2a863	98f94711a4922893abfc06c2a2f7c488	6f77d075a0461617af42e30caa9346e1	2017.0	2.0	10.15
77026593ae2f47c7b104ddcd241fcf52	a465ad81c1fe6838cab0e1e9565f9b79	decd469a17c0d0cb28398d36b9de4e96	2017.0	5.0	2.72
14af864b3b9b48f4a673558fca12bcf5	a5253827a5a2cad4dd01e83073a2deeb	422876eef9e2493e7ed05f4782bcf268	2018.0	1.0	26.17
8c4f2ff386d045258c2edd88f0980b4a	a71950dc6e48ff2e02af65881afa9870	d204068b58574db9eaaa0b1f6f07a38e	2018.0	5.0	1.66
8b220ab41bfc4337a16e76a55676d1bb	b3cf1c7570f0974d9c365bd82a19dd31	b1f270d78d18d209c971e6c1715ec8ea	2017.0	1.0	28.45
1593d0ea144542db9dd1db5b73f80c11	be468e1dbe71742f19f1c5782fe39c6c	f6046a86b3b755371ba9b174ce3bb15b	2017.0	1.0	31.87
ed18a42d33e24d669a614aa2efcb60e9	ce405891df042faa4515ef2b0239c092	583e52aa070b85f25892fa326ffd8865	2017.0	4.0	8.43
1e128e2b0ffc4a1fafdf8924e09753c6	d4baadf4f062f3e4fde333a93479c1c8	f0d444dc87aa467376a8e144ed837c91	2018.0	2.0	4.74
efdbe810f62a4ff5b8c9a02032e4f037	dc3094f66fa56ffed50955b3b149cfa7	b031bda1d2fbe2779db9901c7f1461f6	2018.0	2.0	3.85
fc40caf175574662bec8d3d950a6fa33	dca95466bae6f93110638f0962491298	eccf346ab3fc57d7e289863f1545b746	2018.0	3.0	2.74
ddf48b468d644e71ad417069177eae0e	ded2f5183f07c87f08ce4a0a4b399f9f	22be738f2c447b940d870e23e6c8264e	2019.0	3.0	6.78
44c3df7694274c2eac0f30bc992489c0	e0e49fefe3d2dd88c396bfd59db27ff9	5fb2449292f238248be990f8d9bd888d	2018.0	1.0	57.96
912c79c5b4a44c2e9bd986358fdca2cb	e5adeba502179853b442713b47d44067	a2f4e566fd4c5b500e159a8f8197c9d5	2017.0	1.0	5.87
43785226c1784fd79331e7898411b289	e74fec86c85d3775e50097f8412e503b	613e2958127fe525e55ac3ac899520c4	2017.0	3.0	1.79
512ea44c1c8040448c1b0ee2853db3c0	e7d6ec28dc936a49e16684096208a86f	fc5c81536483fa86a83054e3d9662e1e	2017.0	2.0	7.96
f058aef790ec4fc9a4cbe091ffd3559e	ea7c648768b5220e9687037086147a23	da9b66009e22ff33de83ff40a88169f1	2017.0	3.0	9.38
711f7d35c5124a09bcbb2499cfd356b7	eb4a42dd64c0f33a63afc14d16725734	2203336dbd3c770041796d217f9c3dc6	2019.0	2.0	0.35
998e6b249de745ccb4f5c370a0b9f7b9	ee14cae05c6e682458890d79a171389f	6c578fb7627bb69212833159707efb66	2017.0	4.0	1.17
d4966ba9d1324b8ea992d1ac1c517636	f29464e32f59fc9559ba08f79ea5f836	cfb82194d5c88e12a8893c031d7c4248	2019.0	1.0	7.52
69bc42ec2e8b4d728290b4c3eeda2e8e	f2e9c663fbb8139a52cbf635c97be693	3d2790b53bde6167d83cddb954983a52	2018.0	3.0	4.15
0eca0cc28e304a1f8b54caf908b89617	f8a87464fd87fbf7a05bb649d0a2faf9	15e8d594d02b20ca6205e704c8f31a7e	2018.0	4.0	4.11
636ecd0078e041029ec80e72ae850415	f8db5e790aca0b41c76cb001edfa287e	16b5effcf4e34c64395f92d3c2a3f984	2017.0	2.0	4.32
22b2bdac12a9468ebbbe94f5acafc452	f9d9d7b6ccef8935a05fc2a759aeeab7	65b66cde0d6a7e83751391bc883ea880	2019.0	1.0	2.97
627ed12f60bd470b84dab7a501eae4d7	faf02f39a064d4ad6bcd9a6a748a8eef	eb918818c1e74cdfbd31eea15c13ad44	2018.0	3.0	2.78
00d38aae74834cf491f1834da67b4270	01b7861104fdbd7f4bf3299a74b2c209	ce32c8e6cc63cff932b765259124dc91	2018.0	3.0	4.62
